pentagon index	x	y	z	x_c	y_c	z_c
30	695.279719381307	-46.35198129208714	0.0	713.5692600273505	-46.35198129208714	1
31	664.9738516184334	-35.48645673276092	0.0	676.9901787352635	-46.35198129208714	1
31	664.9738516184334	-57.217505851413364	0.0	676.9901787352635	-46.35198129208714	1
31	684.4141948219808	-30.305867762873657	0.0	676.9901787352635	-46.35198129208714	1
31	684.4141948219808	-62.398094821300624	0.0	676.9901787352635	-46.35198129208714	1
31	695.279719381307	-46.35198129208714	0.0	676.9901787352635	-46.35198129208714	1
32	771.9375684362678	10.865524559326222	0.0	759.9212413194377	0.0	1
32	771.9375684362678	-10.865524559326222	0.0	759.9212413194377	0.0	1
32	752.4972252327204	16.046113529213482	0.0	759.9212413194377	0.0	1
32	752.4972252327204	-16.046113529213482	0.0	759.9212413194377	0.0	1
32	741.6317006733942	0.0	0.0	759.9212413194377	0.0	1
33	711.3258329105206	10.865524559326222	0.0	723.3421600273507	0.0	1
33	711.3258329105206	-10.865524559326222	0.0	723.3421600273507	0.0	1
33	730.766176114068	16.046113529213482	0.0	723.3421600273507	0.0	1
33	730.766176114068	-16.046113529213482	0.0	723.3421600273507	0.0	1
33	741.6317006733942	0.0	0.0	723.3421600273507	0.0	1
34	818.289549728355	-35.48645673276092	0.0	806.2732226115248	-46.35198129208714	1
34	818.289549728355	-57.217505851413364	0.0	806.2732226115248	-46.35198129208714	1
34	798.8492065248076	-30.305867762873657	0.0	806.2732226115248	-46.35198129208714	1
34	798.8492065248076	-62.398094821300624	0.0	806.2732226115248	-46.35198129208714	1
34	787.9836819654813	-46.35198129208714	0.0	806.2732226115248	-46.35198129208714	1
35	757.6778142026077	-35.48645673276092	0.0	769.6941413194378	-46.35198129208714	1
35	757.6778142026077	-57.217505851413364	0.0	769.6941413194378	-46.35198129208714	1
35	777.1181574061551	-30.305867762873657	0.0	769.6941413194378	-46.35198129208714	1
35	777.1181574061551	-62.398094821300624	0.0	769.6941413194378	-46.35198129208714	1
35	787.9836819654813	-46.35198129208714	0.0	769.6941413194378	-46.35198129208714	1
36	864.6415310204421	10.865524559326222	0.0	852.625203903612	0.0	1
36	864.6415310204421	-10.865524559326222	0.0	852.625203903612	0.0	1
36	845.2011878168947	16.046113529213482	0.0	852.625203903612	0.0	1
36	845.2011878168947	-16.046113529213482	0.0	852.625203903612	0.0	1
36	834.3356632575685	0.0	0.0	852.625203903612	0.0	1
37	804.0297954946949	10.865524559326222	0.0	816.046122611525	0.0	1
37	804.0297954946949	-10.865524559326222	0.0	816.046122611525	0.0	1
37	823.4701386982423	16.046113529213482	0.0	816.046122611525	0.0	1
37	823.4701386982423	-16.046113529213482	0.0	816.046122611525	0.0	1
37	834.3356632575685	0.0	0.0	816.046122611525	0.0	1
38	891.5531691089818	-30.305867762873657	0.0	898.9771851956991	-46.35198129208714	1
38	891.5531691089818	-62.398094821300624	0.0	898.9771851956991	-46.35198129208714	1
38	880.6876445496556	-46.35198129208714	0.0	898.9771851956991	-46.35198129208714	1
38	869.8221199903294	-30.305867762873657	0.0	898.9771851956991	-46.35198129208714	1
38	869.8221199903294	-62.398094821300624	0.0	898.9771851956991	-46.35198129208714	1
39	850.381776786782	-35.48645673276092	0.0	862.3981039036121	-46.35198129208714	1
39	850.381776786782	-57.217505851413364	0.0	862.3981039036121	-46.35198129208714	1
39	869.8221199903294	-30.305867762873657	0.0	862.3981039036121	-46.35198129208714	1
39	869.8221199903294	-62.398094821300624	0.0	862.3981039036121	-46.35198129208714	1
39	880.6876445496556	-46.35198129208714	0.0	862.3981039036121	-46.35198129208714	1
40	30.305867762873657	-81.83843802484806	0.0	18.28954064604357	-92.70396258417428	1
40	30.305867762873657	-103.5694871435005	0.0	18.28954064604357	-92.70396258417428	1
40	10.865524559326222	-76.65784905496079	0.0	18.28954064604357	-92.70396258417428	1
40	10.865524559326222	-108.75007611338776	0.0	18.28954064604357	-92.70396258417428	1
40	0.0	-92.70396258417428	0.0	18.28954064604357	-92.70396258417428	1
41	-10.865524559326222	-76.65784905496079	0.0	-18.28954064604357	-92.70396258417428	1
41	-10.865524559326222	-108.75007611338776	0.0	-18.28954064604357	-92.70396258417428	1
41	0.0	-92.70396258417428	0.0	-18.28954064604357	-92.70396258417428	1
41	10.865524559326222	-76.65784905496079	0.0	-18.28954064604357	-92.70396258417428	1
41	10.865524559326222	-108.75007611338776	0.0	-18.28954064604357	-92.70396258417428	1
42	76.65784905496079	-128.1904193169352	0.0	64.64152193813071	-139.0559438762614	1
42	76.65784905496079	-149.92146843558766	0.0	64.64152193813071	-139.0559438762614	1
42	57.217505851413364	-123.00983034704794	0.0	64.64152193813071	-139.0559438762614	1
42	57.217505851413364	-155.1020574054749	0.0	64.64152193813071	-139.0559438762614	1
42	46.35198129208714	-139.0559438762614	0.0	64.64152193813071	-139.0559438762614	1
43	16.046113529213482	-128.1904193169352	0.0	28.06244064604357	-139.0559438762614	1
43	16.046113529213486	-149.92146843558766	0.0	28.06244064604357	-139.0559438762614	1
43	35.48645673276092	-123.00983034704794	0.0	28.06244064604357	-139.0559438762614	1
43	35.48645673276092	-155.1020574054749	0.0	28.06244064604357	-139.0559438762614	1
43	46.35198129208714	-139.0559438762614	0.0	28.06244064604357	-139.0559438762614	1
44	123.00983034704794	-81.83843802484806	0.0	110.99350323021784	-92.70396258417428	1
44	123.00983034704794	-103.5694871435005	0.0	110.99350323021784	-92.70396258417428	1
44	103.5694871435005	-76.65784905496079	0.0	110.99350323021784	-92.70396258417428	1
44	103.5694871435005	-108.75007611338776	0.0	110.99350323021784	-92.70396258417428	1
44	92.70396258417428	-92.70396258417428	0.0	110.99350323021784	-92.70396258417428	1
45	62.398094821300624	-81.83843802484806	0.0	74.41442193813072	-92.70396258417428	1
45	62.398094821300624	-103.5694871435005	0.0	74.41442193813072	-92.70396258417428	1
45	81.83843802484806	-76.65784905496079	0.0	74.41442193813072	-92.70396258417428	1
45	81.83843802484806	-108.75007611338776	0.0	74.41442193813072	-92.70396258417428	1
45	92.70396258417428	-92.70396258417428	0.0	74.41442193813072	-92.70396258417428	1
46	169.36181163913506	-128.1904193169352	0.0	157.345484522305	-139.0559438762614	1
46	169.36181163913508	-149.92146843558766	0.0	157.345484522305	-139.0559438762614	1
46	149.92146843558766	-123.00983034704794	0.0	157.345484522305	-139.0559438762614	1
46	149.92146843558766	-155.1020574054749	0.0	157.345484522305	-139.0559438762614	1
46	139.0559438762614	-139.0559438762614	0.0	157.345484522305	-139.0559438762614	1
47	108.75007611338776	-128.1904193169352	0.0	120.76640323021783	-139.0559438762614	1
47	108.75007611338776	-149.92146843558766	0.0	120.76640323021783	-139.0559438762614	1
47	128.1904193169352	-123.00983034704794	0.0	120.76640323021783	-139.0559438762614	1
47	128.1904193169352	-155.1020574054749	0.0	120.76640323021783	-139.0559438762614	1
47	139.0559438762614	-139.0559438762614	0.0	120.76640323021783	-139.0559438762614	1
48	215.7137929312222	-81.83843802484806	0.0	203.69746581439213	-92.70396258417428	1
48	215.7137929312222	-103.5694871435005	0.0	203.69746581439213	-92.70396258417428	1
48	196.27344972767477	-76.65784905496079	0.0	203.69746581439213	-92.70396258417428	1
48	196.27344972767477	-108.75007611338776	0.0	203.69746581439213	-92.70396258417428	1
48	185.40792516834856	-92.70396258417428	0.0	203.69746581439213	-92.70396258417428	1
49	155.1020574054749	-81.83843802484806	0.0	167.11838452230498	-92.70396258417428	1
49	155.1020574054749	-103.5694871435005	0.0	167.11838452230498	-92.70396258417428	1
49	174.54240060902234	-76.65784905496079	0.0	167.11838452230498	-92.70396258417428	1
49	174.54240060902234	-108.75007611338776	0.0	167.11838452230498	-92.70396258417428	1
49	185.40792516834856	-92.70396258417428	0.0	167.11838452230498	-92.70396258417428	1
50	262.06577422330935	-128.1904193169352	0.0	250.04944710647928	-139.0559438762614	1
50	262.06577422330935	-149.92146843558766	0.0	250.04944710647928	-139.0559438762614	1
50	242.62543101976192	-123.00983034704794	0.0	250.04944710647928	-139.0559438762614	1
50	242.62543101976192	-155.1020574054749	0.0	250.04944710647928	-139.0559438762614	1
50	231.7599064604357	-139.0559438762614	0.0	250.04944710647928	-139.0559438762614	1
51	201.45403869756205	-149.92146843558766	0.0	213.47036581439212	-139.0559438762614	1
51	201.45403869756203	-128.1904193169352	0.0	213.47036581439212	-139.0559438762614	1
51	220.89438190110948	-123.00983034704794	0.0	213.47036581439212	-139.0559438762614	1
51	220.89438190110948	-155.1020574054749	0.0	213.47036581439212	-139.0559438762614	1
51	231.7599064604357	-139.0559438762614	0.0	213.47036581439212	-139.0559438762614	1
52	308.4177555153965	-81.83843802484806	0.0	296.4014283985664	-92.70396258417428	1
52	308.4177555153965	-103.5694871435005	0.0	296.4014283985664	-92.70396258417428	1
52	288.97741231184904	-76.65784905496079	0.0	296.4014283985664	-92.70396258417428	1
52	288.97741231184904	-108.75007611338776	0.0	296.4014283985664	-92.70396258417428	1
52	278.1118877525228	-92.70396258417428	0.0	296.4014283985664	-92.70396258417428	1
53	247.80601998964917	-81.83843802484806	0.0	259.82234710647924	-92.70396258417428	1
53	247.80601998964917	-103.5694871435005	0.0	259.82234710647924	-92.70396258417428	1
53	267.2463631931966	-76.65784905496079	0.0	259.82234710647924	-92.70396258417428	1
53	267.2463631931966	-108.75007611338776	0.0	259.82234710647924	-92.70396258417428	1
53	278.1118877525228	-92.70396258417428	0.0	259.82234710647924	-92.70396258417428	1
54	354.76973680748364	-128.1904193169352	0.0	342.75340969065354	-139.0559438762614	1
54	354.76973680748364	-149.92146843558766	0.0	342.75340969065354	-139.0559438762614	1
54	335.3293936039362	-123.00983034704794	0.0	342.75340969065354	-139.0559438762614	1
54	335.3293936039362	-155.1020574054749	0.0	342.75340969065354	-139.0559438762614	1
54	324.46386904460996	-139.0559438762614	0.0	342.75340969065354	-139.0559438762614	1
55	294.1580012817363	-128.1904193169352	0.0	306.1743283985664	-139.0559438762614	1
55	294.1580012817363	-149.92146843558766	0.0	306.1743283985664	-139.0559438762614	1
55	313.59834448528375	-123.00983034704794	0.0	306.1743283985664	-139.0559438762614	1
55	313.59834448528375	-155.1020574054749	0.0	306.1743283985664	-139.0559438762614	1
55	324.46386904460996	-139.0559438762614	0.0	306.1743283985664	-139.0559438762614	1
56	401.1217180995708	-81.83843802484806	0.0	389.1053909827407	-92.70396258417428	1
56	401.1217180995708	-103.5694871435005	0.0	389.1053909827407	-92.70396258417428	1
56	381.6813748960233	-76.65784905496079	0.0	389.1053909827407	-92.70396258417428	1
56	381.6813748960233	-108.75007611338776	0.0	389.1053909827407	-92.70396258417428	1
56	370.8158503366971	-92.70396258417428	0.0	389.1053909827407	-92.70396258417428	1
57	340.50998257382344	-81.83843802484806	0.0	352.52630969065353	-92.70396258417428	1
57	340.50998257382344	-103.5694871435005	0.0	352.52630969065353	-92.70396258417428	1
57	359.9503257773709	-76.65784905496079	0.0	352.52630969065353	-92.70396258417428	1
57	359.9503257773709	-108.75007611338776	0.0	352.52630969065353	-92.70396258417428	1
57	370.8158503366971	-92.70396258417428	0.0	352.52630969065353	-92.70396258417428	1
58	447.47369939165793	-128.1904193169352	0.0	435.45737227482783	-139.0559438762614	1
58	447.47369939165793	-149.92146843558766	0.0	435.45737227482783	-139.0559438762614	1
58	428.0333561881105	-123.00983034704794	0.0	435.45737227482783	-139.0559438762614	1
58	428.0333561881105	-155.1020574054749	0.0	435.45737227482783	-139.0559438762614	1
58	417.16783162878426	-139.0559438762614	0.0	435.45737227482783	-139.0559438762614	1
59	386.8619638659106	-128.1904193169352	0.0	398.8782909827407	-139.0559438762614	1
59	386.8619638659106	-149.92146843558766	0.0	398.8782909827407	-139.0559438762614	1
59	406.30230706945804	-123.00983034704794	0.0	398.8782909827407	-139.0559438762614	1
59	406.30230706945804	-155.1020574054749	0.0	398.8782909827407	-139.0559438762614	1
59	417.16783162878426	-139.0559438762614	0.0	398.8782909827407	-139.0559438762614	1
60	493.8256806837451	-81.83843802484806	0.0	481.809353566915	-92.70396258417428	1
60	493.8256806837451	-103.5694871435005	0.0	481.809353566915	-92.70396258417428	1
60	474.3853374801976	-76.65784905496079	0.0	481.809353566915	-92.70396258417428	1
60	474.3853374801976	-108.75007611338776	0.0	481.809353566915	-92.70396258417428	1
60	463.5198129208714	-92.70396258417428	0.0	481.809353566915	-92.70396258417428	1
61	433.2139451579977	-81.83843802484806	0.0	445.2302722748278	-92.70396258417428	1
61	433.2139451579977	-103.5694871435005	0.0	445.2302722748278	-92.70396258417428	1
61	452.6542883615452	-76.65784905496079	0.0	445.2302722748278	-92.70396258417428	1
61	452.6542883615452	-108.75007611338776	0.0	445.2302722748278	-92.70396258417428	1
61	463.5198129208714	-92.70396258417428	0.0	445.2302722748278	-92.70396258417428	1
62	540.1776619758322	-128.1904193169352	0.0	528.1613348590021	-139.0559438762614	1
62	540.1776619758322	-149.92146843558766	0.0	528.1613348590021	-139.0559438762614	1
62	520.7373187722848	-123.00983034704794	0.0	528.1613348590021	-139.0559438762614	1
62	520.7373187722848	-155.1020574054749	0.0	528.1613348590021	-139.0559438762614	1
62	509.87179421295855	-139.0559438762614	0.0	528.1613348590021	-139.0559438762614	1
63	479.5659264500849	-128.1904193169352	0.0	491.58225356691497	-139.0559438762614	1
63	479.5659264500849	-149.92146843558766	0.0	491.58225356691497	-139.0559438762614	1
63	499.00626965363233	-123.00983034704794	0.0	491.58225356691497	-139.0559438762614	1
63	499.00626965363233	-155.1020574054749	0.0	491.58225356691497	-139.0559438762614	1
63	509.87179421295855	-139.0559438762614	0.0	491.58225356691497	-139.0559438762614	1
64	586.5296432679193	-81.83843802484806	0.0	574.5133161510892	-92.70396258417428	1
64	586.5296432679193	-103.5694871435005	0.0	574.5133161510892	-92.70396258417428	1
64	567.0893000643719	-76.65784905496079	0.0	574.5133161510892	-92.70396258417428	1
64	567.0893000643719	-108.75007611338776	0.0	574.5133161510892	-92.70396258417428	1
64	556.2237755050456	-92.70396258417428	0.0	574.5133161510892	-92.70396258417428	1
65	525.917907742172	-81.83843802484806	0.0	537.9342348590021	-92.70396258417428	1
65	525.917907742172	-103.5694871435005	0.0	537.9342348590021	-92.70396258417428	1
65	545.3582509457194	-76.65784905496079	0.0	537.9342348590021	-92.70396258417428	1
65	545.3582509457194	-108.75007611338776	0.0	537.9342348590021	-92.70396258417428	1
65	556.2237755050456	-92.70396258417428	0.0	537.9342348590021	-92.70396258417428	1
66	632.8816245600065	-128.1904193169352	0.0	620.8652974431762	-139.0559438762614	1
66	632.8816245600065	-149.92146843558766	0.0	620.8652974431762	-139.0559438762614	1
66	613.4412813564591	-123.00983034704794	0.0	620.8652974431762	-139.0559438762614	1
66	613.4412813564591	-155.1020574054749	0.0	620.8652974431762	-139.0559438762614	1
66	602.5757567971327	-139.0559438762614	0.0	620.8652974431762	-139.0559438762614	1
67	572.2698890342591	-128.1904193169352	0.0	584.2862161510892	-139.0559438762614	1
67	572.2698890342591	-149.92146843558766	0.0	584.2862161510892	-139.0559438762614	1
67	591.7102322378065	-123.00983034704794	0.0	584.2862161510892	-139.0559438762614	1
67	591.7102322378065	-155.1020574054749	0.0	584.2862161510892	-139.0559438762614	1
67	602.5757567971327	-139.0559438762614	0.0	584.2862161510892	-139.0559438762614	1
68	679.2336058520935	-81.83843802484806	0.0	667.2172787352634	-92.70396258417428	1
68	679.2336058520935	-103.5694871435005	0.0	667.2172787352634	-92.70396258417428	1
68	659.7932626485461	-76.65784905496079	0.0	667.2172787352634	-92.70396258417428	1
68	659.7932626485461	-108.75007611338776	0.0	667.2172787352634	-92.70396258417428	1
68	648.9277380892199	-92.70396258417428	0.0	667.2172787352634	-92.70396258417428	1
69	618.6218703263463	-81.83843802484806	0.0	630.6381974431764	-92.70396258417428	1
