pentagon index	x	y	z	x_c	y_c	z_c
0	29.721533920138636	13.28027769098605	0.0	18.28954064604357	0.0	1
0	29.721533920138636	-13.28027769098605	0.0	18.28954064604357	0.0	1
0	0.0	0.0	0.0	18.28954064604357	0.0	1
0	13.28027769098605	24.792569240276045	0.0	18.28954064604357	0.0	1
0	13.28027769098605	-24.792569240276045	0.0	18.28954064604357	0.0	1
1	0.0	0.0	0.0	-18.28954064604357	0.0	1
1	-13.28027769098605	24.792569240276045	0.0	-18.28954064604357	0.0	1
1	-13.28027769098605	-24.792569240276045	0.0	-18.28954064604357	0.0	1
1	13.28027769098605	24.792569240276045	0.0	-18.28954064604357	0.0	1
1	13.28027769098605	-24.792569240276045	0.0	-18.28954064604357	0.0	1
2	84.23563708055332	-41.23382546942862	0.0	72.80364380645824	-54.51410316041468	1
2	84.23563708055332	-67.79438085140073	0.0	72.80364380645824	-54.51410316041468	1
2	54.51410316041468	-54.51410316041468	0.0	72.80364380645824	-54.51410316041468	1
2	67.79438085140073	-29.721533920138636	0.0	72.80364380645824	-54.51410316041468	1
2	67.79438085140073	-79.30667240069073	0.0	72.80364380645824	-54.51410316041468	1
3	24.792569240276045	-41.23382546942862	0.0	36.22456251437111	-54.51410316041468	1
3	24.792569240276045	-67.79438085140073	0.0	36.22456251437111	-54.51410316041468	1
3	54.51410316041468	-54.51410316041468	0.0	36.22456251437111	-54.51410316041468	1
3	41.23382546942862	-29.721533920138636	0.0	36.22456251437111	-54.51410316041468	1
3	41.23382546942862	-79.30667240069073	0.0	36.22456251437111	-54.51410316041468	1
4	138.74974024096798	13.28027769098605	0.0	127.31774696687293	0.0	1
4	138.74974024096798	-13.28027769098605	0.0	127.31774696687293	0.0	1
4	109.02820632082936	0.0	0.0	127.31774696687293	0.0	1
4	122.30848401181541	24.792569240276045	0.0	127.31774696687293	0.0	1
4	122.30848401181541	-24.792569240276045	0.0	127.31774696687293	0.0	1
5	79.30667240069073	13.28027769098605	0.0	90.73866567478578	0.0	1
5	79.30667240069073	-13.28027769098605	0.0	90.73866567478578	0.0	1
5	109.02820632082936	0.0	0.0	90.73866567478578	0.0	1
5	95.7479286298433	24.792569240276045	0.0	90.73866567478578	0.0	1
