frame	Chi	count	err	time(s)	field(mT)
20000	1.0	0.03239473684210526	0.0018222227603514995	200.0	2.5
25000	-1.0	0.03355263157894737	0.0017150646232043849	250.0	3.125
25000	-0.6	0.16323684210526315	0.0030453564369242003	250.0	3.125
25000	-0.2	0.33010526315789473	0.005415126123389718	250.0	3.125
25000	0.2	0.3272631578947368	0.005114744205494188	250.0	3.125
25000	0.6	0.16565789473684212	0.0028236186167444857	250.0	3.125
25000	1.0	0.03281578947368421	0.0018076609417041717	250.0	3.125
30000	-1.0	0.033736842105263155	0.0016723197323938147	300.0	3.75
30000	-0.6	0.16252631578947369	0.0029086668055636365	300.0	3.75
30000	-0.2	0.3303684210526316	0.004954596269710367	300.0	3.75
30000	0.2	0.3285	0.004842632075671009	300.0	3.75
30000	0.6	0.1643947368421053	0.0030126952632428903	300.0	3.75
30000	1.0	0.033105263157894735	0.0017008110451539776	300.0	3.75
35000	-1.0	0.034342105263157896	0.0017109393866276104	350.0	4.375
35000	-0.6	0.1631578947368421	0.0030610831557627495	350.0	4.375
35000	-0.2	0.328578947368421	0.005120957638408785	350.0	4.375
35000	0.2	0.3280526315789473	0.004655009817392723	350.0	4.375
35000	0.6	0.16515789473684211	0.003019524907792152	350.0	4.375
35000	1.0	0.033342105263157895	0.001669888250167639	350.0	4.375
40000	-1.0	0.034868421052631576	0.0018034340456321081	400.0	5.0
40000	-0.6	0.1636842105263158	0.0033604060120430886	400.0	5.0
40000	-0.2	0.32792105263157895	0.004879468986770413	400.0	5.0
40000	0.2	0.32592105263157894	0.004654106489883506	400.0	5.0
40000	0.6	0.16628947368421051	0.0030839558261738834	400.0	5.0
40000	1.0	0.03394736842105263	0.0017532667393024084	400.0	5.0
45000	-1.0	0.03560526315789474	0.0019305344038381537	450.0	5.625
45000	-0.6	0.16528947368421054	0.003392729570842215	450.0	5.625
45000	-0.2	0.32505263157894737	0.004751558473962292	450.0	5.625
45000	0.2	0.32502631578947366	0.004538210646375972	450.0	5.625
45000	0.6	0.16678947368421052	0.003154939540984012	450.0	5.625
45000	1.0	0.034868421052631576	0.0016563766428616693	450.0	5.625
50000	-1.0	0.03655263157894737	0.001906370923753177	500.0	6.25
50000	-0.6	0.16631578947368422	0.003662279361791744	500.0	6.25
50000	-0.2	0.3233947368421053	0.004646538980300192	500.0	6.25
50000	0.2	0.32210526315789473	0.004659228085663057	500.0	6.25
50000	0.6	0.16860526315789476	0.0033074268404338445	500.0	6.25
50000	1.0	0.035657894736842104	0.001836438267925184	500.0	6.25
55000	-1.0	0.037815789473684205	0.001758920473587228	550.0	6.875
55000	-0.6	0.16776315789473684	0.00336277092253703	550.0	6.875
55000	-0.2	0.3206578947368421	0.004482402889771654	550.0	6.875
55000	0.2	0.31989473684210523	0.004795731325956481	550.0	6.875
55000	0.6	0.16918421052631577	0.0032590862821042	550.0	6.875
55000	1.0	0.03731578947368421	0.0016531952215672564	550.0	6.875
60000	-1.0	0.03989473684210526	0.0017601855446731127	600.0	7.5
60000	-0.6	0.17	0.0035891920726394888	600.0	7.5
60000	-0.2	0.316078947368421	0.004681387109359842	600.0	7.5
60000	0.2	0.31628947368421056	0.0050296551180564735	600.0	7.5
60000	0.6	0.17094736842105263	0.003487173950121147	600.0	7.5
60000	1.0	0.03942105263157895	0.0017652367628065184	600.0	7.5
65000	-1.0	0.04302631578947368	0.0018498570976125226	650.0	8.125
65000	-0.6	0.17076315789473684	0.003650964387344431	650.0	8.125
65000	-0.2	0.31255263157894736	0.004339793675617248	650.0	8.125
65000	0.2	0.3111315789473684	0.005112097753865714	650.0	8.125
65000	0.6	0.1729736842105263	0.0032894307193756947	650.0	8.125
65000	1.0	0.04218421052631579	0.0018842238776837358	650.0	8.125
70000	-1.0	0.0455	0.0018380537000486513	700.0	8.75
70000	-0.6	0.1729736842105263	0.003723712201904106	700.0	8.75
70000	-0.2	0.30755263157894736	0.004443260739757442	700.0	8.75
70000	0.2	0.3078947368421053	0.005120930039830287	700.0	8.75
70000	0.6	0.1726315789473684	0.003448620643177592	700.0	8.75
70000	1.0	0.04607894736842105	0.002073624370071178	700.0	8.75
75000	-1.0	0.049447368421052636	0.0018779879428059872	750.0	9.375
75000	-0.6	0.17534210526315788	0.003914840919148542	750.0	9.375
75000	-0.2	0.3014736842105263	0.004586342904790138	750.0	9.375
75000	0.2	0.30126315789473684	0.0056453348965480165	750.0	9.375
75000	0.6	0.17528947368421052	0.0039850422037690575	750.0	9.375
75000	1.0	0.049815789473684216	0.002200147621461201	750.0	9.375
80000	-1.0	0.05463157894736842	0.0020578028444874115	800.0	10.0
80000	-0.6	0.17655263157894735	0.0036793066181475395	800.0	10.0
80000	-0.2	0.29618421052631577	0.004759203989421265	800.0	10.0
80000	0.2	0.2920263157894737	0.005106011937514768	800.0	10.0
80000	0.6	0.17878947368421053	0.004228813670212994	800.0	10.0
80000	1.0	0.05439473684210526	0.0023977919865500737	800.0	10.0
85000	-1.0	0.060763157894736845	0.0020396079440233314	850.0	10.625
85000	-0.6	0.17852631578947367	0.0036414194420814295	850.0	10.625
85000	-0.2	0.28705263157894734	0.004603812875828797	850.0	10.625
85000	0.2	0.28618421052631576	0.005935356871374323	850.0	10.625
85000	0.6	0.1794736842105263	0.004538607694605129	850.0	10.625
85000	1.0	0.060526315789473685	0.0023250595633182293	850.0	10.625
90000	-1.0	0.06760526315789474	0.0022191439867479037	900.0	11.25
90000	-0.6	0.1795263157894737	0.0037867053380183473	900.0	11.25
90000	-0.2	0.2799473684210526	0.004039000889001588	900.0	11.25
90000	0.2	0.27689473684210525	0.005287377143542788	900.0	11.25
90000	0.6	0.1811578947368421	0.004211902299334538	900.0	11.25
90000	1.0	0.06744736842105263	0.002454875703780755	900.0	11.25
95000	-1.0	0.07460526315789473	0.0021336863513343085	950.0	11.875
95000	-0.6	0.18110526315789474	0.003972138537491692	950.0	11.875
95000	-0.2	0.27199999999999996	0.004959015702202792	950.0	11.875
95000	0.2	0.2686315789473684	0.005204669646286066	950.0	11.875
95000	0.6	0.1806578947368421	0.003910723207612339	950.0	11.875
95000	1.0	0.07563157894736841	0.002445401309170376	950.0	11.875
100000	-1.0	0.0825	0.002529225968820654	1000.0	12.5
100000	-0.6	0.18	0.004176994568178215	1000.0	12.5
100000	-0.2	0.265078947368421	0.004391590556124354	1000.0	12.5
100000	0.2	0.26276315789473687	0.005129375163681162	1000.0	12.5
100000	0.6	0.1785	0.003555176714927488	1000.0	12.5
100000	1.0	0.08378947368421052	0.002661537315307332	1000.0	12.5
105000	-1.0	0.08921052631578948	0.0023220182807040988	1050.0	13.125
105000	-0.6	0.17923684210526317	0.0042385363312371326	1050.0	13.125
105000	-0.2	0.25902631578947366	0.004712770019321678	1050.0	13.125
105000	0.2	0.25605263157894737	0.004716509650394645	1050.0	13.125
105000	0.6	0.1792105263157895	0.0039927573074742114	1050.0	13.125
105000	1.0	0.08989473684210526	0.002591586556027296	1050.0	13.125
110000	-1.0	0.09636842105263158	0.0021275671361220406	1100.0	13.75
110000	-0.6	0.17784210526315788	0.003518965679396043	1100.0	13.75
110000	-0.2	0.2524736842105263	0.004264589806069431	1100.0	13.75
110000	0.2	0.2508157894736842	0.005690796846570787	1100.0	13.75
110000	0.6	0.17860526315789474	0.0033988892081010308	1100.0	13.75
110000	1.0	0.09647368421052632	0.002287432575347333	1100.0	13.75
115000	-1.0	0.10213157894736842	0.002386389057412286	1150.0	14.375
115000	-0.6	0.17778947368421052	0.003886607185754749	1150.0	14.375
115000	-0.2	0.2468157894736842	0.005129264949641892	1150.0	14.375
115000	0.2	0.24650000000000002	0.005172835339622279	1150.0	14.375
115000	0.6	0.17586842105263156	0.0034960485839420604	1150.0	14.375
115000	1.0	0.10352631578947367	0.002497157635705282	1150.0	14.375
120000	-1.0	0.1100263157894737	0.002667438279926545	1200.0	15.0
120000	-0.6	0.17465789473684212	0.0036813419091441413	1200.0	15.0
120000	-0.2	0.24210526315789474	0.004655434852040956	1200.0	15.0
120000	0.2	0.2401578947368421	0.004588345479635163	1200.0	15.0
120000	0.6	0.17589473684210527	0.003786966589206213	1200.0	15.0
120000	1.0	0.10978947368421052	0.002432246573246458	1200.0	15.0
125000	-1.0	0.11592105263157895	0.0026278840871096416	1250.0	15.625
125000	-0.6	0.17284210526315788	0.0037535292530003084	1250.0	15.625
125000	-0.2	0.23786842105263156	0.004453173744901933	1250.0	15.625
125000	0.2	0.23607894736842105	0.004280674057712985	1250.0	15.625
125000	0.6	0.17444736842105263	0.003683529551919198	1250.0	15.625
125000	1.0	0.11542105263157895	0.0024937595243120286	1250.0	15.625
130000	-1.0	0.11973684210526316	0.002473787049077008	1300.0	16.25
130000	-0.6	0.1733421052631579	0.003431993164591421	1300.0	16.25
130000	-0.2	0.2326315789473684	0.003984785071951535	1300.0	16.25
130000	0.2	0.23407894736842105	0.004644987487265658	1300.0	16.25
130000	0.6	0.1723684210526316	0.003807957071308451	1300.0	16.25
130000	1.0	0.12042105263157896	0.0026572858253277347	1300.0	16.25
135000	-1.0	0.12539473684210525	0.002380993602070292	1350.0	16.875
135000	-0.6	0.17049999999999998	0.003178959905652432	1350.0	16.875
135000	-0.2	0.2301842105263158	0.0036307012591534392	1350.0	16.875
135000	0.2	0.2313157894736842	0.004677392786464898	1350.0	16.875
135000	0.6	0.16828947368421052	0.00394848713112782	1350.0	16.875
135000	1.0	0.12689473684210525	0.0024524997313850804	1350.0	16.875
140000	-1.0	0.12955263157894736	0.002411896594097832	1400.0	17.5
140000	-0.6	0.17210526315789473	0.003718765372658655	1400.0	17.5
140000	-0.2	0.22457894736842104	0.004228646562397352	1400.0	17.5
140000	0.2	0.22626315789473683	0.004678117907434522	1400.0	17.5
140000	0.6	0.16873684210526316	0.004257060258465723	1400.0	17.5
140000	1.0	0.1312894736842105	0.0021370618111006805	1400.0	17.5
145000	-1.0	0.13373684210526315	0.002694940748193015	1450.0	18.125
145000	-0.6	0.1686315789473684	0.003723854527688824	1450.0	18.125
145000	-0.2	0.22589473684210526	0.004517101504696472	1450.0	18.125
145000	0.2	0.22239473684210526	0.0045560823365031365	1450.0	18.125
145000	0.6	0.1651842105263158	0.0035913669799175767	1450.0	18.125
145000	1.0	0.13678947368421052	0.002398307674016852	1450.0	18.125
150000	-1.0	0.1391578947368421	0.0026722951134952725	1500.0	18.75
150000	-0.6	0.16592105263157894	0.003867112896887402	1500.0	18.75
150000	-0.2	0.22207894736842104	0.003568746519635261	1500.0	18.75
150000	0.2	0.21997368421052632	0.0037843999480519407	1500.0	18.75
150000	0.6	0.16526315789473683	0.004110485812833125	1500.0	18.75
150000	1.0	0.14023684210526316	0.002374812357393383	1500.0	18.75
155000	-1.0	0.1438421052631579	0.0025224975621480823	1550.0	19.375
155000	-0.6	0.16436842105263158	0.0033696879330810396	1550.0	19.375
155000	-0.2	0.2195263157894737	0.003856234045566944	1550.0	19.375
155000	0.2	0.21713157894736843	0.004394228698987842	1550.0	19.375
155000	0.6	0.1626578947368421	0.003971364585694486	1550.0	19.375
155000	1.0	0.14510526315789474	0.0025581042467671786	1550.0	19.375
160000	-1.0	0.14721052631578946	0.0021834306839693344	1600.0	20.0
160000	-0.6	0.1641842105263158	0.003238640528045146	1600.0	20.0
160000	-0.2	0.21676315789473685	0.00444644039154658	1600.0	20.0
160000	0.2	0.21502631578947368	0.004221663908102635	1600.0	20.0
160000	0.6	0.15921052631578947	0.003833849258340439	1600.0	20.0
160000	1.0	0.15023684210526314	0.0026432207580961344	1600.0	20.0
165000	-1.0	0.15110526315789474	0.002623995518087199	1650.0	20.625
165000	-0.6	0.16228947368421054	0.003813158839867965	1650.0	20.625
165000	-0.2	0.21407894736842106	0.003627624756155713	1650.0	20.625
165000	0.2	0.21400000000000002	0.003390510612548675	1650.0	20.625
165000	0.6	0.15644736842105264	0.0045177350409179385	1650.0	20.625
165000	1.0	0.15455263157894736	0.0026678621159171713	1650.0	20.625
170000	-1.0	0.15497368421052632	0.0024454735512408504	1700.0	21.25
170000	-0.6	0.16189473684210529	0.0033572081092261715	1700.0	21.25
170000	-0.2	0.21076315789473685	0.0033998038771154457	1700.0	21.25
170000	0.2	0.2106052631578947	0.003972716678932569	1700.0	21.25
170000	0.6	0.15560526315789472	0.0040809911376125515	1700.0	21.25
170000	1.0	0.15873684210526318	0.0024374706012105056	1700.0	21.25
175000	-1.0	0.1578421052631579	0.0027905273327737392	1750.0	21.875
175000	-0.6	0.15986842105263158	0.003686559401611025	1750.0	21.875
175000	-0.2	0.21150000000000002	0.003921153553729716	1750.0	21.875
175000	0.2	0.20718421052631578	0.004321027512156317	1750.0	21.875
175000	0.6	0.15389473684210525	0.0042929302133006995	1750.0	21.875
175000	1.0	0.16218421052631576	0.00262594725000437	1750.0	21.875
180000	-1.0	0.16181578947368422	0.0027606504914121357	1800.0	22.5
180000	-0.6	0.15826315789473683	0.0036039673241777237	1800.0	22.5
180000	-0.2	0.20728947368421055	0.004139787422139348	1800.0	22.5
180000	0.2	0.20531578947368423	0.004759731069638	1800.0	22.5
180000	0.6	0.15671052631578947	0.004418093032696915	1800.0	22.5
180000	1.0	0.1631315789473684	0.0026120245562033448	1800.0	22.5
185000	-1.0	0.1665	0.0025375382895586624	1850.0	23.125
185000	-0.6	0.1528421052631579	0.003870866263592414	1850.0	23.125
185000	-0.2	0.20807894736842106	0.004013067650549846	1850.0	23.125
185000	0.2	0.20484210526315788	0.003961164577037521	1850.0	23.125
185000	0.6	0.1541578947368421	0.0036597314740421994	1850.0	23.125
185000	1.0	0.16599999999999998	0.0024542279394294264	1850.0	23.125
190000	-1.0	0.16528947368421054	0.002819411024199222	1900.0	23.75
190000	-0.6	0.15873684210526318	0.004214686451807352	1900.0	23.75
190000	-0.2	0.20576315789473684	0.0035693405055450844	1900.0	23.75
190000	0.2	0.19944736842105262	0.004036839584525808	1900.0	23.75
190000	0.6	0.15447368421052632	0.0041829115926920665	1900.0	23.75
190000	1.0	0.16871052631578948	0.002619858432370827	1900.0	23.75
195000	-1.0	0.1693157894736842	0.002518291948020068	1950.0	24.375
195000	-0.6	0.1553157894736842	0.0036881979342881536	1950.0	24.375
195000	-0.2	0.2015	0.004294617121496381	1950.0	24.375
195000	0.2	0.2018157894736842	0.0043027379214744576	1950.0	24.375
195000	0.6	0.15602631578947368	0.004155019808540237	1950.0	24.375
195000	1.0	0.16855263157894737	0.00276418067102495	1950.0	24.375
200000	-1.0	0.17034210526315788	0.0027654075032540228	2000.0	25.0
200000	-0.6	0.1558421052631579	0.0036605037485182967	2000.0	25.0
200000	-0.2	0.2018421052631579	0.004213210744698314	2000.0	25.0
200000	0.2	0.19794736842105265	0.004779140421109072	2000.0	25.0
200000	0.6	0.1561315789473684	0.0044454867348069785	2000.0	25.0
200000	1.0	0.17031578947368423	0.0023599921621178105	2000.0	25.0
205000	-1.0	0.17128947368421052	0.0024082021309543913	2050.0	25.0
205000	-0.6	0.15536842105263157	0.003724309933649642	2050.0	25.0
205000	-0.2	0.20155263157894737	0.0048053363335498886	2050.0	25.0
205000	0.2	0.19586842105263158	0.004430678807219827	2050.0	25.0
205000	0.6	0.1579736842105263	0.0038727370210999076	2050.0	25.0
205000	1.0	0.1705263157894737	0.0030495187655147737	2050.0	25.0
210000	-1.0	0.1699736842105263	0.002283180852628963	2100.0	25.0
210000	-0.6	0.16176315789473686	0.003742830030985944	2100.0	25.0
210000	-0.2	0.19531578947368422	0.004468120632243944	2100.0	25.0
210000	0.2	0.1950526315789474	0.004022345578061022	2100.0	25.0
210000	0.6	0.15923684210526318	0.0038728100079502893	2100.0	25.0
210000	1.0	0.17107894736842105	0.002728466175814694	2100.0	25.0
215000	-1.0	0.17078947368421052	0.0026978759575953595	2150.0	25.0
215000	-0.6	0.1593421052631579	0.004434855505495886	2150.0	25.0
215000	-0.2	0.1980263157894737	0.005624825296751202	2150.0	25.0
215000	0.2	0.19447368421052633	0.0049532839374437886	2150.0	25.0
215000	0.6	0.15786842105263157	0.004488106215896304	2150.0	25.0
215000	1.0	0.1720263157894737	0.0026818638253889395	2150.0	25.0
220000	-1.0	0.1718684210526316	0.0028131380753070533	2200.0	25.0
220000	-0.6	0.1611578947368421	0.00408482477359137	2200.0	25.0
220000	-0.2	0.19447368421052633	0.004519885272978333	2200.0	25.0
220000	0.2	0.1916842105263158	0.004460427695838577	2200.0	25.0
220000	0.6	0.16089473684210526	0.0035635449196191205	2200.0	25.0
220000	1.0	0.17234210526315788	0.0024816159373869853	2200.0	25.0
225000	-1.0	0.17336842105263156	0.0025958367586550843	2250.0	25.0
225000	-0.6	0.16034210526315787	0.004435460959574271	2250.0	25.0
225000	-0.2	0.193	0.004366764273712512	2250.0	25.0
225000	0.2	0.19236842105263158	0.00372446172326226	2250.0	25.0
225000	0.6	0.16165789473684208	0.0034342573384301208	2250.0	25.0
225000	1.0	0.17168421052631577	0.0028658356089194805	2250.0	25.0
230000	-1.0	0.1738157894736842	0.0028398392725071673	2300.0	25.0
230000	-0.6	0.1604736842105263	0.003878708272343784	2300.0	25.0
230000	-0.2	0.1925526315789474	0.003931771909272337	2300.0	25.0
230000	0.2	0.1921842105263158	0.004009015576256408	2300.0	25.0
230000	0.6	0.15997368421052632	0.0037283397472092257	2300.0	25.0
230000	1.0	0.17363157894736841	0.0023416556611147877	2300.0	25.0
235000	-1.0	0.17305263157894737	0.002775648205991457	2350.0	25.0
235000	-0.6	0.16192105263157894	0.0037295904736948655	2350.0	25.0
235000	-0.2	0.1929736842105263	0.004010073033860934	2350.0	25.0
235000	0.2	0.18939473684210528	0.003731484715033552	2350.0	25.0
235000	0.6	0.16207894736842104	0.004417645162752443	2350.0	25.0
235000	1.0	0.17294736842105266	0.0027228532022024188	2350.0	25.0
240000	-1.0	0.17307894736842105	0.0026425790503857103	2400.0	25.0
240000	-0.6	0.16260526315789472	0.0033856404828163864	2400.0	25.0
240000	-0.2	0.19155263157894736	0.004103680944926842	2400.0	25.0
240000	0.2	0.1921842105263158	0.004062421044254198	2400.0	25.0
240000	0.6	0.15921052631578947	0.003800526904090258	2400.0	25.0
240000	1.0	0.17373684210526316	0.00255937464095683	2400.0	25.0
245000	-1.0	0.17513157894736842	0.0025721677036473697	2450.0	25.0
245000	-0.6	0.16155263157894736	0.003630584477545617	2450.0	25.0
245000	-0.2	0.19013157894736843	0.0032156045309231266	2450.0	25.0
245000	0.2	0.19007894736842104	0.0032276247863632984	2450.0	25.0
245000	0.6	0.16281578947368422	0.0041886599909332555	2450.0	25.0
245000	1.0	0.17281578947368423	0.0027117357275995937	2450.0	25.0
250000	-1.0	0.17407894736842106	0.0021435990009866413	2500.0	25.0
250000	-0.6	0.1641842105263158	0.003164701311119755	2500.0	25.0
250000	-0.2	0.1896842105263158	0.0035934815767267904	2500.0	25.0
250000	0.2	0.18660526315789475	0.003974743956396444	2500.0	25.0
250000	0.6	0.16534210526315787	0.00399506628004387	2500.0	25.0
250000	1.0	0.1726315789473684	0.002542810010990352	2500.0	25.0
