frame	Chi	count	err	time(s)	field(mT)
175000	-0.2	0.2858157894736842	0.004601456152390218	1750.0	21.875
175000	0.2	0.28307894736842104	0.00482831039445405	1750.0	21.875
175000	0.6	0.189	0.002981276487920531	1750.0	21.875
175000	1.0	0.053526315789473686	0.00233331179711653	1750.0	21.875
180000	-1.0	0.052815789473684205	0.0020227695055008033	1800.0	22.5
180000	-0.6	0.18857894736842107	0.004322850580545954	1800.0	22.5
180000	-0.2	0.28421052631578947	0.0052577845825705505	1800.0	22.5
180000	0.2	0.28657894736842104	0.004532375480618822	1800.0	22.5
180000	0.6	0.18871052631578947	0.004019296338995069	1800.0	22.5
180000	1.0	0.05168421052631579	0.002556722667557339	1800.0	22.5
185000	-1.0	0.05142105263157895	0.0022094903203753653	1850.0	23.125
185000	-0.6	0.18836842105263157	0.0035767273711201143	1850.0	23.125
185000	-0.2	0.28560526315789475	0.004556020295599413	1850.0	23.125
185000	0.2	0.28842105263157897	0.00490813914205295	1850.0	23.125
185000	0.6	0.18892105263157893	0.004495657479726855	1850.0	23.125
185000	1.0	0.049842105263157896	0.0027260694371732987	1850.0	23.125
190000	-1.0	0.050236842105263156	0.0019564951455510906	1900.0	23.75
190000	-0.6	0.1868157894736842	0.003871897573432584	1900.0	23.75
190000	-0.2	0.2894736842105263	0.0037603382284128193	1900.0	23.75
190000	0.2	0.2884736842105263	0.006284248129184176	1900.0	23.75
190000	0.6	0.18921052631578947	0.004237460843065998	1900.0	23.75
190000	1.0	0.04831578947368421	0.002323600244446505	1900.0	23.75
195000	-1.0	0.04863157894736842	0.002164447361731429	1950.0	24.375
195000	-0.6	0.18736842105263157	0.003789354336347114	1950.0	24.375
195000	-0.2	0.2902894736842105	0.00555951996100792	1950.0	24.375
195000	0.2	0.2916578947368421	0.005117209769999362	1950.0	24.375
195000	0.6	0.18592105263157896	0.003789587434144298	1950.0	24.375
195000	1.0	0.04844736842105263	0.002220417362736294	1950.0	24.375
200000	-1.0	0.046289473684210526	0.002168899267343741	2000.0	25.0
200000	-0.6	0.18657894736842107	0.0034680323776688144	2000.0	25.0
200000	-0.2	0.29436842105263156	0.004590501121703751	2000.0	25.0
200000	0.2	0.2935263157894737	0.005473663554451648	2000.0	25.0
200000	0.6	0.1853157894736842	0.0039162395939161205	2000.0	25.0
200000	1.0	0.0465	0.0019527352238409863	2000.0	25.0
205000	-1.0	0.046394736842105266	0.0017326096593163537	2050.0	25.0
205000	-0.6	0.1856578947368421	0.004032601118970852	2050.0	25.0
205000	-0.2	0.2957105263157895	0.00481423968301113	2050.0	25.0
205000	0.2	0.29265789473684206	0.004611274272423241	2050.0	25.0
205000	0.6	0.18657894736842107	0.0030239214364195795	2050.0	25.0
205000	1.0	0.045631578947368426	0.0019596529532003434	2050.0	25.0
210000	-1.0	0.04573684210526316	0.001867554752951473	2100.0	25.0
210000	-0.6	0.1861315789473684	0.003285131398203948	2100.0	25.0
210000	-0.2	0.2942894736842105	0.0035482130297764263	2100.0	25.0
210000	0.2	0.29502631578947364	0.004804306830813075	2100.0	25.0
210000	0.6	0.18692105263157893	0.0030372240711261773	2100.0	25.0
210000	1.0	0.04442105263157895	0.0022058412834996557	2100.0	25.0
215000	-1.0	0.045657894736842106	0.002007409672909214	2150.0	25.0
215000	-0.6	0.18663157894736843	0.003610158029398424	2150.0	25.0
215000	-0.2	0.2932105263157895	0.004509993551426438	2150.0	25.0
215000	0.2	0.29515789473684206	0.006117801673372172	2150.0	25.0
215000	0.6	0.18794736842105264	0.003445914781134314	2150.0	25.0
215000	1.0	0.04392105263157895	0.001980189779571221	2150.0	25.0
220000	-1.0	0.04368421052631579	0.0018551022242820035	2200.0	25.0
220000	-0.6	0.1886315789473684	0.003212867382629058	2200.0	25.0
220000	-0.2	0.29355263157894734	0.0037275436118518663	2200.0	25.0
220000	0.2	0.2963157894736842	0.004176994568178216	2200.0	25.0
220000	0.6	0.18668421052631579	0.0027364186237680242	2200.0	25.0
220000	1.0	0.04371052631578947	0.001993349931200341	2200.0	25.0
225000	-1.0	0.04439473684210526	0.0018830984302785324	2250.0	25.0
225000	-0.6	0.1879736842105263	0.0037301588470990818	2250.0	25.0
225000	-0.2	0.29368421052631577	0.004046377363336438	2250.0	25.0
225000	0.2	0.2945263157894737	0.004606881716492629	2250.0	25.0
225000	0.6	0.1881842105263158	0.003116550423089191	2250.0	25.0
225000	1.0	0.04360526315789474	0.0018436582375160255	2250.0	25.0
230000	-1.0	0.04423684210526316	0.0018222227603514993	2300.0	25.0
230000	-0.6	0.18673684210526317	0.0035910029469755932	2300.0	25.0
230000	-0.2	0.295921052631579	0.005245842892983591	2300.0	25.0
230000	0.2	0.2941842105263158	0.005544373596711213	2300.0	25.0
230000	0.6	0.1880526315789474	0.003919378026043094	2300.0	25.0
230000	1.0	0.043236842105263164	0.001810785614534653	2300.0	25.0
235000	-1.0	0.04347368421052631	0.0020033749578307054	2350.0	25.0
235000	-0.6	0.18831578947368421	0.002781243558723575	2350.0	25.0
235000	-0.2	0.29578947368421055	0.004231620094813597	2350.0	25.0
235000	0.2	0.2923157894736842	0.004808768866711594	2350.0	25.0
235000	0.6	0.18960526315789475	0.003448876770077804	2350.0	25.0
235000	1.0	0.04297368421052632	0.0019761173688010772	2350.0	25.0
240000	-1.0	0.04418421052631579	0.0018985706826766058	2400.0	25.0
240000	-0.6	0.18697368421052632	0.004077041237170667	2400.0	25.0
240000	-0.2	0.29576315789473684	0.0048729476445077274	2400.0	25.0
240000	0.2	0.29357894736842105	0.005293040837247114	2400.0	25.0
240000	0.6	0.18897368421052632	0.0038631272370058104	2400.0	25.0
240000	1.0	0.043000000000000003	0.002065001696995165	2400.0	25.0
245000	-1.0	0.04486842105263158	0.0016175246179072106	2450.0	25.0
245000	-0.6	0.186	0.0036543209829385795	2450.0	25.0
245000	-0.2	0.297	0.004720283745331495	2450.0	25.0
245000	0.2	0.2909473684210526	0.004860860096695108	2450.0	25.0
245000	0.6	0.19105263157894736	0.0033467093636776056	2450.0	25.0
245000	1.0	0.0426578947368421	0.0019427216892189021	2450.0	25.0
250000	-1.0	0.044026315789473684	0.0019718215342198315	2500.0	25.0
250000	-0.6	0.1862105263157895	0.00409864100006015	2500.0	25.0
250000	-0.2	0.29607894736842105	0.004704125288636441	2500.0	25.0
250000	0.2	0.2944210526315789	0.004746052627856622	2500.0	25.0
250000	0.6	0.19026315789473683	0.003320210852002949	2500.0	25.0
250000	1.0	0.041578947368421056	0.0018965410910720955	2500.0	25.0
