frame	Chi	count	err	time(s)	field(mT)
75000	-0.2	0.30673684210526314	0.005008359793001791	750.0	9.375
75000	0.2	0.3046578947368421	0.005192333623016796	750.0	9.375
75000	0.6	0.17421052631578948	0.0034516929116204594	750.0	9.375
75000	1.0	0.04634210526315789	0.002481331165521388	750.0	9.375
80000	-1.0	0.05084210526315789	0.0018754839954219981	800.0	10.0
80000	-0.6	0.17578947368421052	0.0035436194719617987	800.0	10.0
80000	-0.2	0.3004210526315789	0.005472759774866311	800.0	10.0
80000	0.2	0.29944736842105263	0.005695885740151351	800.0	10.0
80000	0.6	0.1756578947368421	0.003721851978128235	800.0	10.0
80000	1.0	0.05042105263157894	0.0026826937017113317	800.0	10.0
85000	-1.0	0.05471052631578947	0.0018590786234199412	850.0	10.625
85000	-0.6	0.17728947368421052	0.00286407202899257	850.0	10.625
85000	-0.2	0.2952368421052632	0.0047818972545824795	850.0	10.625
85000	0.2	0.29323684210526313	0.005138844728138558	850.0	10.625
85000	0.6	0.17805263157894738	0.003710623441835069	850.0	10.625
85000	1.0	0.05410526315789473	0.0028278574324798965	850.0	10.625
90000	-1.0	0.05868421052631579	0.0018759360826879168	900.0	11.25
90000	-0.6	0.17802631578947367	0.002589963647724533	900.0	11.25
90000	-0.2	0.2904473684210526	0.004523643767053301	900.0	11.25
90000	0.2	0.28800000000000003	0.004234658289291787	900.0	11.25
90000	0.6	0.18013157894736842	0.003571675891713583	900.0	11.25
90000	1.0	0.057342105263157896	0.002686181643950681	900.0	11.25
95000	-1.0	0.06318421052631579	0.0020253530431516334	950.0	11.875
95000	-0.6	0.17723684210526316	0.0029352814343367394	950.0	11.875
95000	-0.2	0.286	0.005352200595855056	950.0	11.875
95000	0.2	0.2855263157894737	0.00527656723594669	950.0	11.875
95000	0.6	0.17889473684210525	0.00341873837281142	950.0	11.875
95000	1.0	0.06173684210526316	0.002518853102281556	950.0	11.875
100000	-1.0	0.06571052631578947	0.002095523253490386	1000.0	12.5
100000	-0.6	0.18010526315789474	0.0036483989132990073	1000.0	12.5
100000	-0.2	0.28078947368421053	0.005198991235315535	1000.0	12.5
100000	0.2	0.28128947368421053	0.005351890315128254	1000.0	12.5
100000	0.6	0.17892105263157895	0.003948701887193868	1000.0	12.5
100000	1.0	0.06576315789473684	0.0029678897567516054	1000.0	12.5
105000	-1.0	0.06886842105263158	0.0021143232811986746	1050.0	13.125
105000	-0.6	0.18028947368421053	0.0028686082773770496	1050.0	13.125
105000	-0.2	0.27960526315789475	0.004966284938769841	1050.0	13.125
105000	0.2	0.2732631578947369	0.005535668011091165	1050.0	13.125
105000	0.6	0.18163157894736842	0.004063768924965574	1050.0	13.125
105000	1.0	0.06892105263157894	0.0026990412931001827	1050.0	13.125
110000	-1.0	0.07181578947368421	0.0023762997015012812	1100.0	13.75
110000	-0.6	0.1806578947368421	0.003374308847935384	1100.0	13.75
110000	-0.2	0.2759736842105263	0.00471411932648776	1100.0	13.75
110000	0.2	0.2708947368421053	0.005248798887555036	1100.0	13.75
110000	0.6	0.18155263157894735	0.00392896713480013	1100.0	13.75
110000	1.0	0.07168421052631578	0.002602199046554704	1100.0	13.75
115000	-1.0	0.07428947368421053	0.0023942528517889475	1150.0	14.375
115000	-0.6	0.18171052631578946	0.0037802523111237787	1150.0	14.375
115000	-0.2	0.2708157894736842	0.005165371124143244	1150.0	14.375
115000	0.2	0.2697105263157895	0.00558968956478977	1150.0	14.375
115000	0.6	0.1826842105263158	0.003882714338122993	1150.0	14.375
115000	1.0	0.07342105263157894	0.002589622571322484	1150.0	14.375
120000	-1.0	0.07700000000000001	0.002464112936482452	1200.0	15.0
120000	-0.6	0.18097368421052631	0.00416276788215796	1200.0	15.0
120000	-0.2	0.2687631578947368	0.004654531607020273	1200.0	15.0
120000	0.2	0.2657894736842105	0.005014958685449711	1200.0	15.0
120000	0.6	0.1861578947368421	0.0035188451895677418	1200.0	15.0
120000	1.0	0.07394736842105264	0.0024407154643803653	1200.0	15.0
125000	-1.0	0.0775263157894737	0.002261646136603996	1250.0	15.625
125000	-0.6	0.1837105263157895	0.004176901519470188	1250.0	15.625
125000	-0.2	0.26442105263157895	0.005338451762160492	1250.0	15.625
125000	0.2	0.2657894736842105	0.004082886770980284	1250.0	15.625
125000	0.6	0.18568421052631578	0.0038491541066529088	1250.0	15.625
125000	1.0	0.07544736842105262	0.002431447469487963	1250.0	15.625
130000	-1.0	0.07792105263157895	0.0021154593315913534	1300.0	16.25
130000	-0.6	0.18347368421052632	0.003919666491343113	1300.0	16.25
130000	-0.2	0.26521052631578945	0.005067635706366368	1300.0	16.25
130000	0.2	0.26473684210526316	0.004530816087666897	1300.0	16.25
130000	0.6	0.18421052631578946	0.003444520022650987	1300.0	16.25
130000	1.0	0.07697368421052632	0.002482697772579947	1300.0	16.25
135000	-1.0	0.07852631578947368	0.002176623552635221	1350.0	16.875
135000	-0.6	0.18389473684210525	0.003382999133374477	1350.0	16.875
135000	-0.2	0.2645526315789474	0.004854146344007425	1350.0	16.875
135000	0.2	0.2626842105263158	0.005084063528484972	1350.0	16.875
135000	0.6	0.18521052631578946	0.003738248778371419	1350.0	16.875
135000	1.0	0.0776578947368421	0.002636260604661667	1350.0	16.875
140000	-1.0	0.07905263157894736	0.0022380896249512123	1400.0	17.5
140000	-0.6	0.18376315789473682	0.0035362433799660904	1400.0	17.5
140000	-0.2	0.2622894736842105	0.004477165827888834	1400.0	17.5
140000	0.2	0.26463157894736844	0.0046513650700728834	1400.0	17.5
140000	0.6	0.18647368421052632	0.003503549640370058	1400.0	17.5
140000	1.0	0.07636842105263157	0.0023551963998723847	1400.0	17.5
145000	-1.0	0.07892105263157895	0.0022041267140905864	1450.0	18.125
145000	-0.6	0.18639473684210525	0.004283578481128971	1450.0	18.125
145000	-0.2	0.2593947368421053	0.005135405772408214	1450.0	18.125
145000	0.2	0.2637894736842105	0.004856205826884954	1450.0	18.125
145000	0.6	0.1874473684210526	0.003581515237881116	1450.0	18.125
145000	1.0	0.07663157894736841	0.002282979666094958	1450.0	18.125
150000	-1.0	0.07810526315789473	0.002068967466630399	1500.0	18.75
150000	-0.6	0.1883421052631579	0.0036535957552047416	1500.0	18.75
150000	-0.2	0.25971052631578945	0.004399371739871473	1500.0	18.75
150000	0.2	0.25976315789473686	0.005391880514958687	1500.0	18.75
150000	0.6	0.19055263157894736	0.003216087961521748	1500.0	18.75
150000	1.0	0.07605263157894737	0.002252504087059434	1500.0	18.75
155000	-1.0	0.07744736842105264	0.0022525197729664267	1550.0	19.375
155000	-0.6	0.18813157894736843	0.0038499342714533075	1550.0	19.375
155000	-0.2	0.26060526315789473	0.004388532188128383	1550.0	19.375
155000	0.2	0.2603684210526316	0.0042877254218035964	1550.0	19.375
155000	0.6	0.19052631578947368	0.0029933878552472746	1550.0	19.375
155000	1.0	0.07528947368421053	0.0022887451462554513	1550.0	19.375
160000	-1.0	0.07694736842105263	0.0022308157907122506	1600.0	20.0
160000	-0.6	0.18921052631578947	0.00445849446290993	1600.0	20.0
160000	-0.2	0.26063157894736844	0.004762610421267014	1600.0	20.0
160000	0.2	0.25889473684210523	0.004576255119242011	1600.0	20.0
160000	0.6	0.19205263157894736	0.003410460343343569	1600.0	20.0
160000	1.0	0.07484210526315789	0.0021753245410892044	1600.0	20.0
165000	-1.0	0.07542105263157896	0.002070128407653306	1650.0	20.625
165000	-0.6	0.18994736842105261	0.004211331824131337	1650.0	20.625
165000	-0.2	0.2627894736842105	0.004471187778853384	1650.0	20.625
165000	0.2	0.2572894736842105	0.004912607560349543	1650.0	20.625
165000	0.6	0.19336842105263158	0.0037986298859087686	1650.0	20.625
165000	1.0	0.07376315789473685	0.002147156352073305	1650.0	20.625
170000	-1.0	0.07421052631578948	0.0023204961446633026	1700.0	21.25
170000	-0.6	0.19239473684210526	0.003681802573538384	1700.0	21.25
170000	-0.2	0.25976315789473686	0.004389079631589874	1700.0	21.25
170000	0.2	0.25992105263157894	0.0038898512772214066	1700.0	21.25
170000	0.6	0.19289473684210526	0.0035615216769730113	1700.0	21.25
170000	1.0	0.07334210526315789	0.002389230103466071	1700.0	21.25
175000	-1.0	0.07428947368421053	0.0019932081238882857	1750.0	21.875
175000	-0.6	0.19163157894736843	0.0036812939199545973	1750.0	21.875
175000	-0.2	0.26055263157894737	0.00484619130125177	1750.0	21.875
175000	0.2	0.26060526315789473	0.00478006447005028	1750.0	21.875
175000	0.6	0.19176315789473686	0.003621346830029045	1750.0	21.875
175000	1.0	0.07378947368421052	0.00237444037579313	1750.0	21.875
180000	-1.0	0.07339473684210526	0.0021221296703368554	1800.0	22.5
180000	-0.6	0.19286842105263158	0.004199005788606834	1800.0	22.5
180000	-0.2	0.25976315789473686	0.004566617039008189	1800.0	22.5
180000	0.2	0.26163157894736844	0.004382852458117337	1800.0	22.5
180000	0.6	0.19165789473684208	0.003762789823736867	1800.0	22.5
180000	1.0	0.07321052631578948	0.0024024291887843577	1800.0	22.5
185000	-1.0	0.07226315789473685	0.0023308877023401064	1850.0	23.125
185000	-0.6	0.19239473684210526	0.004347179926889446	1850.0	23.125
185000	-0.2	0.26194736842105265	0.005372021285992491	1850.0	23.125
185000	0.2	0.2607105263157895	0.004708269536024529	1850.0	23.125
185000	0.6	0.19410526315789475	0.0036769531097028815	1850.0	23.125
185000	1.0	0.07105263157894737	0.0026262028867027032	1850.0	23.125
190000	-1.0	0.07089473684210526	0.0024227566039275606	1900.0	23.75
190000	-0.6	0.1931578947368421	0.004090667822176072	1900.0	23.75
190000	-0.2	0.2628684210526316	0.004358543891728665	1900.0	23.75
190000	0.2	0.26173684210526316	0.0037667597103592846	1900.0	23.75
190000	0.6	0.19342105263157894	0.0038650565902180064	1900.0	23.75
190000	1.0	0.07044736842105263	0.002331448498289261	1900.0	23.75
195000	-1.0	0.07057894736842105	0.0020153321521886166	1950.0	24.375
195000	-0.6	0.19176315789473686	0.004205496794693859	1950.0	24.375
195000	-0.2	0.2650526315789474	0.004285681308407618	1950.0	24.375
195000	0.2	0.26076315789473686	0.004472491469230214	1950.0	24.375
195000	0.6	0.19594736842105265	0.00391125622585488	1950.0	24.375
195000	1.0	0.06831578947368422	0.002252253097690215	1950.0	24.375
200000	-1.0	0.06821052631578947	0.0016523401057899976	2000.0	25.0
200000	-0.6	0.1962894736842105	0.0032673152720549044	2000.0	25.0
200000	-0.2	0.26323684210526316	0.004340770552927161	2000.0	25.0
200000	0.2	0.26	0.004843646137866588	2000.0	25.0
200000	0.6	0.197	0.002838333416294962	2000.0	25.0
200000	1.0	0.0678421052631579	0.001960950689009313	2000.0	25.0
205000	-1.0	0.0673421052631579	0.001967300812210881	2050.0	25.0
205000	-0.6	0.1995263157894737	0.0037412720901160174	2050.0	25.0
205000	-0.2	0.2593684210526316	0.004708742288884421	2050.0	25.0
205000	0.2	0.2606578947368421	0.00493559772838115	2050.0	25.0
205000	0.6	0.19871052631578948	0.003762677141742899	2050.0	25.0
205000	1.0	0.06697368421052631	0.002762902141506496	2050.0	25.0
210000	-1.0	0.06752631578947368	0.0021023072696877126	2100.0	25.0
210000	-0.6	0.1981842105263158	0.0038777334443879027	2100.0	25.0
210000	-0.2	0.26076315789473686	0.004781010511089818	2100.0	25.0
210000	0.2	0.2607894736842105	0.005050762722761054	2100.0	25.0
210000	0.6	0.1986842105263158	0.003642932795601697	2100.0	25.0
210000	1.0	0.06652631578947368	0.002200388496834229	2100.0	25.0
215000	-1.0	0.0675	0.002263847845271083	2150.0	25.0
215000	-0.6	0.19836842105263156	0.0041723904003586115	2150.0	25.0
215000	-0.2	0.25839473684210523	0.004879179334421272	2150.0	25.0
215000	0.2	0.2642894736842105	0.004919650914400922	2150.0	25.0
215000	0.6	0.19839473684210526	0.0032451797640588656	2150.0	25.0
215000	1.0	0.06563157894736842	0.0023290679755404793	2150.0	25.0
220000	-1.0	0.06799999999999999	0.0022374580563450912	2200.0	25.0
220000	-0.6	0.19760526315789473	0.0036163479072268954	2200.0	25.0
220000	-0.2	0.2617894736842105	0.004128463184409356	2200.0	25.0
220000	0.2	0.2588157894736842	0.00474358780922849	2200.0	25.0
220000	0.6	0.1999736842105263	0.0036858309310556156	2200.0	25.0
220000	1.0	0.06628947368421052	0.002594924641829123	2200.0	25.0
225000	-1.0	0.06799999999999999	0.0026321696436940505	2250.0	25.0
225000	-0.6	0.19784210526315787	0.004405687842299475	2250.0	25.0
225000	-0.2	0.26221052631578945	0.0046020320105649975	2250.0	25.0
225000	0.2	0.2588421052631579	0.0053957781080976085	2250.0	25.0
225000	0.6	0.19781578947368422	0.0037871251972061465	2250.0	25.0
225000	1.0	0.06776315789473684	0.0024134196445476618	2250.0	25.0
230000	-1.0	0.06799999999999999	0.002848770876304638	2300.0	25.0
230000	-0.6	0.19815789473684212	0.004016579073865152	2300.0	25.0
230000	-0.2	0.26176315789473686	0.004561445681316516	2300.0	25.0
230000	0.2	0.25839473684210523	0.0049553449992186215	2300.0	25.0
230000	0.6	0.1985263157894737	0.004556198660920625	2300.0	25.0
230000	1.0	0.06752631578947368	0.0023783061405896035	2300.0	25.0
235000	-1.0	0.06707894736842106	0.002413770981252154	2350.0	25.0
235000	-0.6	0.19936842105263158	0.003778373167557418	2350.0	25.0
235000	-0.2	0.2612894736842105	0.0053286009222892105	2350.0	25.0
235000	0.2	0.26042105263157894	0.005308504968311387	2350.0	25.0
235000	0.6	0.1962894736842105	0.003734589190914687	2350.0	25.0
235000	1.0	0.06807894736842104	0.002180467332063199	2350.0	25.0
240000	-1.0	0.06797368421052633	0.0020203225778193173	2400.0	25.0
240000	-0.6	0.19794736842105265	0.003367925916885196	2400.0	25.0
240000	-0.2	0.26123684210526316	0.00411496175963117	2400.0	25.0
240000	0.2	0.2603947368421053	0.005079537261981826	2400.0	25.0
240000	0.6	0.19792105263157894	0.0043632431492618565	2400.0	25.0
240000	1.0	0.06710526315789474	0.0024666352935825936	2400.0	25.0
245000	-1.0	0.06926315789473685	0.0025313345244222843	2450.0	25.0
245000	-0.6	0.19828947368421052	0.0037209025260775525	2450.0	25.0
245000	-0.2	0.25971052631578945	0.005040882385358734	2450.0	25.0
245000	0.2	0.25839473684210523	0.004931759147596086	2450.0	25.0
245000	0.6	0.1985263157894737	0.0032422932276339866	2450.0	25.0
245000	1.0	0.06839473684210526	0.0019122926089427837	2450.0	25.0
250000	-1.0	0.06836842105263158	0.0025021331845398276	2500.0	25.0
250000	-0.6	0.2005263157894737	0.004085482101322453	2500.0	25.0
250000	-0.2	0.2567105263157895	0.004224307803027735	2500.0	25.0
250000	0.2	0.25942105263157894	0.004730990537735626	2500.0	25.0
250000	0.6	0.20028947368421054	0.003507833073462295	2500.0	25.0
250000	1.0	0.0671578947368421	0.0020191854962841064	2500.0	25.0
