frame	type	coordination	number	fraction	err	time
42000	Q = -4	4	20.0	0.05540166204986149	0.002770083102493075	420.0
42000	Q = 0	4	138.7	0.38421052631578945	0.00613948299533861	420.0
43000	Q = +1	3	310.9	0.38862499999999994	0.006903224890505084	430.0
43000	Q = +2	4	90.8	0.2515235457063712	0.005923920565963229	430.0
43000	Q = +3	3	92.3	0.115375	0.004366261113482691	430.0
43000	Q = +4	4	20.3	0.05623268698060942	0.004562001598166435	430.0
43000	Q = -1	3	302.6	0.37825000000000003	0.006035772987410601	430.0
43000	Q = -2	4	91.6	0.2537396121883657	0.006673799076488517	430.0
43000	Q = -3	3	94.2	0.11775	0.003660031875999625	430.0
43000	Q = -4	4	19.7	0.05457063711911357	0.002513510173373259	430.0
43000	Q = 0	4	138.6	0.38393351800554015	0.006787802751427184	430.0
44000	Q = +1	3	312.4	0.3905	0.006398784606817485	440.0
44000	Q = +2	4	90.9	0.2518005540166205	0.005295457417890921	440.0
44000	Q = +3	3	91.5	0.114375	0.004130047416999793	440.0
44000	Q = +4	4	20.0	0.0554016620498615	0.004653593044636806	440.0
44000	Q = -1	3	302.3	0.37787500000000007	0.005755583038329924	440.0
44000	Q = -2	4	92.1	0.2551246537396122	0.00695224025266152	440.0
44000	Q = -3	3	93.8	0.11725	0.003938767432698824	440.0
44000	Q = -4	4	19.5	0.054016620498614956	0.0023811259387308634	440.0
44000	Q = 0	4	138.5	0.38365650969529086	0.006712650551680828	440.0
45000	Q = +1	3	312.0	0.39	0.006606499325159534	450.0
45000	Q = +2	4	90.3	0.2501385041551246	0.005571625056895877	450.0
45000	Q = +3	3	91.8	0.11474999999999999	0.004157489894422138	450.0
45000	Q = +4	4	20.1	0.0556786703601108	0.004513148443157871	450.0
45000	Q = -1	3	303.1	0.378875	0.005858428164239579	450.0
45000	Q = -2	4	91.8	0.2542936288088643	0.006694208295620261	450.0
45000	Q = -3	3	93.1	0.11637499999999998	0.0037195523177453007	450.0
45000	Q = -4	4	19.9	0.055124653739612194	0.0022409346444158076	450.0
45000	Q = 0	4	138.9	0.38476454293628815	0.006689749099420113	450.0
46000	Q = +1	3	312.9	0.391125	0.007017958115514165	460.0
46000	Q = +2	4	90.8	0.25152354570637114	0.005490699444992984	460.0
46000	Q = +3	3	91.5	0.114375	0.004588065738655256	460.0
46000	Q = +4	4	19.7	0.05457063711911357	0.004390579290108491	460.0
46000	Q = -1	3	301.9	0.37737499999999996	0.005792865583341862	460.0
46000	Q = -2	4	91.1	0.2523545706371191	0.0066769921291933276	460.0
46000	Q = -3	3	93.7	0.117125	0.0036374307935379004	460.0
46000	Q = -4	4	20.2	0.05595567867036011	0.002505015690904993	460.0
46000	Q = 0	4	139.2	0.385595567867036	0.006694208295620265	460.0
47000	Q = +1	3	312.8	0.3910000000000001	0.007043515536371812	470.0
47000	Q = +2	4	90.1	0.24958448753462598	0.005961938488405512	470.0
47000	Q = +3	3	91.2	0.11399999999999999	0.004517712056143265	470.0
47000	Q = +4	4	19.6	0.05429362880886428	0.0041540985703423785	470.0
47000	Q = -1	3	303.7	0.379625	0.005355585090974344	470.0
47000	Q = -2	4	90.9	0.2518005540166205	0.006495764482718954	470.0
47000	Q = -3	3	92.3	0.11537499999999998	0.003354360760429789	470.0
47000	Q = -4	4	20.0	0.0554016620498615	0.0026116593949641652	470.0
47000	Q = 0	4	140.4	0.3889196675900277	0.0065186934791219885	470.0
48000	Q = +1	3	312.0	0.39	0.0068995772817373865	480.0
48000	Q = +2	4	89.7	0.24847645429362877	0.006027362482130227	480.0
48000	Q = +3	3	91.4	0.11424999999999999	0.004350925827402204	480.0
48000	Q = +4	4	19.6	0.05429362880886426	0.004050177691497933	480.0
48000	Q = -1	3	304.4	0.3805	0.005394827769879835	480.0
48000	Q = -2	4	90.7	0.25124653739612185	0.0068733050393153935	480.0
48000	Q = -3	3	92.2	0.11525000000000003	0.0032956199888808653	480.0
48000	Q = -4	4	19.8	0.05484764542936289	0.002538823099698527	480.0
48000	Q = 0	4	141.2	0.3911357340720222	0.00684533813217013	480.0
49000	Q = +1	3	312.1	0.390125	0.006773749372065328	490.0
49000	Q = +2	4	91.2	0.25263157894736843	0.006232515985479668	490.0
49000	Q = +3	3	90.8	0.1135	0.004264680527307993	490.0
49000	Q = +4	4	18.9	0.05235457063711911	0.003839450209841513	490.0
49000	Q = -1	3	305.2	0.3815	0.0050648571330075805	490.0
49000	Q = -2	4	90.2	0.24986149584487533	0.006565609911221119	490.0
49000	Q = -3	3	91.9	0.11487500000000002	0.00360579202271999	490.0
49000	Q = -4	4	19.8	0.05484764542936288	0.0027328990926959824	490.0
49000	Q = 0	4	140.9	0.3903047091412742	0.007357397271232269	490.0
50000	Q = +1	3	311.2	0.38899999999999996	0.006413960468297952	500.0
50000	Q = +2	4	91.9	0.25457063711911354	0.006004687160808538	500.0
50000	Q = +3	3	90.9	0.113625	0.0038389903910041527	500.0
50000	Q = +4	4	18.5	0.05124653739612188	0.003411441034517297	500.0
50000	Q = -1	3	307.2	0.38399999999999995	0.005626697274798261	500.0
50000	Q = -2	4	91.0	0.2520775623268698	0.006370521998397175	500.0
50000	Q = -3	3	90.7	0.11337499999999998	0.0033955137886465575	500.0
50000	Q = -4	4	19.7	0.054570637119113585	0.0027716216103053806	500.0
50000	Q = 0	4	139.9	0.3875346260387812	0.00649576448271895	500.0
51000	Q = +1	3	312.0	0.38999999999999996	0.007500000000000001	510.0
51000	Q = +2	4	91.0	0.2520775623268698	0.0061526615877960066	510.0
51000	Q = +3	3	89.6	0.11199999999999999	0.0040960685758148355	510.0
51000	Q = +4	4	18.9	0.052354570637119104	0.004118024583744737	510.0
51000	Q = -1	3	308.6	0.38575000000000004	0.005795112883571234	510.0
51000	Q = -2	4	91.0	0.2520775623268698	0.0059554997217348485	510.0
51000	Q = -3	3	89.8	0.11224999999999999	0.003311386081050921	510.0
51000	Q = -4	4	19.1	0.052908587257617726	0.0022786634680061063	510.0
51000	Q = 0	4	141.0	0.39058171745152354	0.007409936342655171	510.0
52000	Q = +1	3	313.7	0.39212500000000006	0.006887110545552953	520.0
52000	Q = +2	4	91.4	0.253185595567867	0.005754547165607715	520.0
52000	Q = +3	3	88.4	0.1105	0.0038873012632301995	520.0
52000	Q = +4	4	18.3	0.05069252077562327	0.00374046705457601	520.0
52000	Q = -1	3	309.2	0.38649999999999995	0.005583333333333339	520.0
52000	Q = -2	4	90.6	0.2509695290858726	0.005724838411819024	520.0
52000	Q = -3	3	88.7	0.11087499999999999	0.003270501575531735	520.0
52000	Q = -4	4	19.3	0.05346260387811634	0.0025804595775590256	520.0
52000	Q = 0	4	141.4	0.3916897506925207	0.0067247059856078	520.0
53000	Q = +1	3	312.6	0.39075	0.00681399703225321	530.0
53000	Q = +2	4	89.8	0.24875346260387815	0.005552464036333481	530.0
53000	Q = +3	3	88.8	0.11100000000000002	0.0036505326856349205	530.0
53000	Q = +4	4	18.3	0.05069252077562327	0.003918577132765087	530.0
53000	Q = -1	3	310.9	0.38862500000000005	0.005228959159229383	530.0
53000	Q = -2	4	90.3	0.2501385041551246	0.00581130894831378	530.0
53000	Q = -3	3	87.7	0.109625	0.003307451603744357	530.0
53000	Q = -4	4	18.8	0.05207756232686981	0.002605122064573571	530.0
53000	Q = 0	4	143.8	0.39833795013850415	0.007209315344762007	530.0
54000	Q = +1	3	313.8	0.39225	0.006989078782087248	540.0
54000	Q = +2	4	89.5	0.2479224376731302	0.005419586552476153	540.0
54000	Q = +3	3	88.2	0.11025	0.003858612300930075	540.0
54000	Q = +4	4	18.0	0.04986149584487534	0.0036702875188091943	540.0
54000	Q = -1	3	310.7	0.38837499999999997	0.005697983317708893	540.0
54000	Q = -2	4	90.1	0.24958448753462603	0.005359472524813094	540.0
54000	Q = -3	3	87.3	0.109125	0.0035111429762970355	540.0
54000	Q = -4	4	18.9	0.05235457063711911	0.0026263088925813287	540.0
54000	Q = 0	4	144.5	0.40027700831024926	0.0057106726116588095	540.0
55000	Q = +1	3	315.0	0.39375000000000004	0.006648412508929398	550.0
55000	Q = +2	4	91.2	0.25263157894736843	0.005598340310701428	550.0
55000	Q = +3	3	86.4	0.10800000000000001	0.0036902649709140887	550.0
55000	Q = +4	4	17.6	0.048753462603878125	0.0034101911934661844	550.0
55000	Q = -1	3	311.7	0.389625	0.005630552814777607	550.0
55000	Q = -2	4	89.6	0.24819944598337948	0.0052752933913520605	550.0
55000	Q = -3	3	86.9	0.108625	0.0030926099190022507	550.0
55000	Q = -4	4	18.6	0.05152354570637119	0.0024499536770861683	550.0
55000	Q = 0	4	144.0	0.3988919667590028	0.005478262963690238	550.0
56000	Q = +1	3	314.7	0.393375	0.0067496141865047874	560.0
56000	Q = +2	4	91.4	0.25318559556786707	0.004638912903815501	560.0
56000	Q = +3	3	85.9	0.107375	0.0033667594871692927	560.0
56000	Q = +4	4	17.3	0.047922437673130196	0.0036945981576625214	560.0
56000	Q = -1	3	313.7	0.392125	0.006084046761818982	560.0
56000	Q = -2	4	89.8	0.2487534626038781	0.005880584793385284	560.0
56000	Q = -3	3	85.7	0.107125	0.0031071713645836924	560.0
56000	Q = -4	4	18.2	0.05041551246537396	0.0024707457359666946	560.0
56000	Q = 0	4	144.3	0.3997229916897507	0.004834216108110221	560.0
57000	Q = +1	3	316.5	0.395625	0.006562334654001655	570.0
57000	Q = +2	4	91.3	0.2529085872576177	0.0052566741745116476	570.0
57000	Q = +3	3	84.9	0.106125	0.0030587420253721576	570.0
57000	Q = +4	4	16.7	0.04626038781163435	0.003553440702658145	570.0
57000	Q = -1	3	313.8	0.39225000000000004	0.005953523699830583	570.0
57000	Q = -2	4	89.7	0.2484764542936288	0.006125580162741266	570.0
57000	Q = -3	3	84.8	0.10600000000000001	0.0026601482832520605	570.0
57000	Q = -4	4	18.0	0.04986149584487535	0.002578807025626766	570.0
57000	Q = 0	4	145.3	0.4024930747922437	0.004709141274238228	570.0
58000	Q = +1	3	316.6	0.39575000000000005	0.006887488656977949	580.0
58000	Q = +2	4	90.9	0.2518005540166205	0.0058464140787725695	580.0
58000	Q = +3	3	84.2	0.10525	0.003316624790355401	580.0
58000	Q = +4	4	16.9	0.04681440443213296	0.0032892914368526085	580.0
58000	Q = -1	3	315.0	0.39374999999999993	0.006009252125773316	580.0
58000	Q = -2	4	89.8	0.2487534626038781	0.006136010240382698	580.0
58000	Q = -3	3	84.2	0.10525000000000002	0.0025603819159562007	580.0
58000	Q = -4	4	17.6	0.048753462603878125	0.002449953677086168	580.0
58000	Q = 0	4	145.8	0.40387811634349025	0.005851515980703549	580.0
59000	Q = +1	3	317.2	0.39649999999999996	0.0066164777470930705	590.0
59000	Q = +2	4	91.6	0.25373961218836566	0.004941491471933392	590.0
59000	Q = +3	3	83.0	0.10375000000000001	0.003004626062886657	590.0
59000	Q = +4	4	16.6	0.04598337950138504	0.0030119125448384285	590.0
59000	Q = -1	3	316.4	0.3955	0.005998263637642706	590.0
59000	Q = -2	4	89.5	0.2479224376731302	0.006661651518163533	590.0
59000	Q = -3	3	83.4	0.10425	0.0022760833806246086	590.0
59000	Q = -4	4	17.3	0.047922437673130196	0.002337763416652292	590.0
59000	Q = 0	4	146.0	0.4044321329639889	0.005288207225586831	590.0
60000	Q = +1	3	317.1	0.39637500000000003	0.006696417989409633	600.0
60000	Q = +2	4	92.3	0.2556786703601109	0.00595621548397789	600.0
60000	Q = +3	3	82.1	0.10262500000000001	0.0030072250959610226	600.0
60000	Q = +4	4	16.5	0.04570637119113574	0.0033610848980981157	600.0
60000	Q = -1	3	318.2	0.39774999999999994	0.006111805516102967	600.0
60000	Q = -2	4	89.1	0.24681440443213293	0.006765785817810663	600.0
60000	Q = -3	3	82.6	0.10325000000000002	0.00233630762814603	600.0
60000	Q = -4	4	17.3	0.0479224376731302	0.0023739538563587147	600.0
60000	Q = 0	4	145.8	0.4038781163434903	0.00634101005111335	600.0
61000	Q = +1	3	318.7	0.398375	0.006884589272022293	610.0
61000	Q = +2	4	92.1	0.25512465373961224	0.004159226455976067	610.0
61000	Q = +3	3	81.4	0.10175000000000001	0.002941560432453797	610.0
61000	Q = +4	4	15.8	0.04376731301939058	0.0033496504426993624	610.0
61000	Q = -1	3	318.5	0.39812499999999995	0.006078908207893915	610.0
61000	Q = -2	4	89.8	0.2487534626038781	0.006421177710328243	610.0
61000	Q = -3	3	81.4	0.10174999999999998	0.0024804793443562014	610.0
61000	Q = -4	4	16.8	0.046537396121883665	0.002056422664018475	610.0
61000	Q = 0	4	146.5	0.40581717451523547	0.004413820278011865	610.0
62000	Q = +1	3	317.7	0.39712500000000006	0.007216998645174073	620.0
62000	Q = +2	4	92.2	0.2554016620498615	0.005187284175508086	620.0
62000	Q = +3	3	81.6	0.10200000000000001	0.003011551833265442	620.0
62000	Q = +4	4	15.2	0.04210526315789474	0.0030005682011582492	620.0
62000	Q = -1	3	320.2	0.40025000000000005	0.0062992503963214186	620.0
62000	Q = -2	4	89.1	0.24681440443213298	0.006363156843590046	620.0
62000	Q = -3	3	80.5	0.100625	0.002701915472812245	620.0
62000	Q = -4	4	16.8	0.046537396121883665	0.002056422664018475	620.0
62000	Q = 0	4	147.7	0.4091412742382271	0.005416439289404417	620.0
63000	Q = +1	3	319.8	0.39975000000000005	0.0069367179238855855	630.0
63000	Q = +2	4	93.3	0.25844875346260393	0.004691001217315064	630.0
63000	Q = +3	3	80.0	0.1	0.002297341458681702	630.0
63000	Q = +4	4	14.8	0.040997229916897505	0.0033750077345331606	630.0
63000	Q = -1	3	319.5	0.3993749999999999	0.006247916319328652	630.0
63000	Q = -2	4	89.1	0.24681440443213298	0.006939965807613501	630.0
63000	Q = -3	3	80.7	0.100875	0.002700630070516466	630.0
63000	Q = -4	4	16.4	0.04542936288088643	0.0022314027652067534	630.0
63000	Q = 0	4	147.4	0.4083102493074793	0.004620497138761516	630.0
64000	Q = +1	3	321.8	0.40225	0.006772083217970016	640.0
64000	Q = +2	4	94.5	0.26177285318559557	0.0039229262763154195	640.0
64000	Q = +3	3	77.8	0.09725	0.0028185890875479618	640.0
64000	Q = +4	4	14.6	0.04044321329639889	0.00280677454359569	640.0
64000	Q = -1	3	320.7	0.400875	0.005719271758226256	640.0
64000	Q = -2	4	87.9	0.2434903047091413	0.006612838142121473	640.0
64000	Q = -3	3	79.7	0.09962499999999999	0.0028262779803519362	640.0
64000	Q = -4	4	16.7	0.04626038781163435	0.0020250888457489674	640.0
64000	Q = 0	4	147.3	0.40803324099722993	0.004798813097021706	640.0
65000	Q = +1	3	323.3	0.40412500000000007	0.00640380203906676	650.0
65000	Q = +2	4	94.9	0.26288088642659285	0.005081842255149405	650.0
65000	Q = +3	3	75.9	0.094875	0.0029193440092672284	650.0
65000	Q = +4	4	14.0	0.038781163434903045	0.002578807025626766	650.0
65000	Q = -1	3	322.2	0.40275	0.005203497755249721	650.0
65000	Q = -2	4	87.6	0.24265927977839338	0.006210589739907753	650.0
65000	Q = -3	3	78.6	0.09825	0.0025289984842489194	650.0
65000	Q = -4	4	16.1	0.044598337950138504	0.0023523064086531844	650.0
65000	Q = 0	4	148.4	0.41108033240997227	0.005754547165607713	650.0
66000	Q = +1	3	325.8	0.40725000000000006	0.005889019914684919	660.0
66000	Q = +2	4	94.1	0.26066481994459834	0.0041796750868905936	660.0
66000	Q = +3	3	75.3	0.094125	0.0022519281861452774	660.0
66000	Q = +4	4	13.5	0.037396121883656507	0.0029272146785129004	660.0
66000	Q = -1	3	320.0	0.4	0.004986091767217197	660.0
66000	Q = -2	4	87.9	0.2434903047091413	0.006186518928901204	660.0
66000	Q = -3	3	78.9	0.09862499999999999	0.0022083333333333334	660.0
66000	Q = -4	4	15.5	0.04293628808864266	0.002308402585410896	660.0
66000	Q = 0	4	150.0	0.41551246537396125	0.005288207225586832	660.0
67000	Q = +1	3	326.5	0.40812500000000007	0.0066542853777764085	670.0
67000	Q = +2	4	95.1	0.2634349030470914	0.004734420588474341	670.0
67000	Q = +3	3	74.3	0.092875	0.0030564708225155526	670.0
67000	Q = +4	4	13.1	0.036288088642659276	0.0029330341965408293	670.0
67000	Q = -1	3	321.2	0.40149999999999997	0.005286250509051238	670.0
67000	Q = -2	4	88.3	0.2445983379501385	0.0072358756042345575	670.0
67000	Q = -3	3	78.0	0.0975	0.002204792759220493	670.0
67000	Q = -4	4	15.3	0.042382271468144044	0.002373953856358715	670.0
67000	Q = 0	4	149.2	0.41329639889196673	0.006434441880031152	670.0
68000	Q = +1	3	328.4	0.41050000000000003	0.005674014843516399	680.0
68000	Q = +2	4	93.9	0.26011080332409975	0.0034164358264081275	680.0
68000	Q = +3	3	72.6	0.09075	0.0024874685927665503	680.0
68000	Q = +4	4	13.4	0.037119113573407206	0.003177220781917868	680.0
68000	Q = -1	3	322.7	0.40337499999999993	0.004798183973592976	680.0
68000	Q = -2	4	88.0	0.2437673130193906	0.007007817529459014	680.0
68000	Q = -3	3	76.3	0.09537500000000002	0.002149370062754822	680.0
68000	Q = -4	4	15.2	0.04210526315789474	0.00221606648199446	680.0
68000	Q = 0	4	150.5	0.4168975069252078	0.006506256336085988	680.0
69000	Q = +1	3	330.6	0.41325	0.0048847836299176104	690.0
69000	Q = +2	4	95.5	0.26454293628808867	0.0027777671203123378	690.0
69000	Q = +3	3	69.9	0.08737500000000001	0.0019583333333333345	690.0
69000	Q = +4	4	12.7	0.03518005540166205	0.002921383567785111	690.0
69000	Q = -1	3	323.6	0.40449999999999997	0.0047331572737209756	690.0
69000	Q = -2	4	85.7	0.2373961218836565	0.006860889377011972	690.0
69000	Q = -3	3	75.9	0.09487500000000001	0.0021282654648536897	690.0
69000	Q = -4	4	15.3	0.042382271468144044	0.002025088845748967	690.0
69000	Q = 0	4	151.8	0.42049861495844876	0.006381219775871098	690.0
70000	Q = +1	3	333.6	0.417	0.004326918328582393	700.0
70000	Q = +2	4	94.9	0.2628808864265928	0.0032632681527372622	700.0
70000	Q = +3	3	67.9	0.084875	0.0018768509382592019	700.0
70000	Q = +4	4	12.1	0.033518005540166214	0.0026904528687596426	700.0
70000	Q = -1	3	324.2	0.40525	0.003986957904635223	700.0
70000	Q = -2	4	85.2	0.23601108033240994	0.006919665372186594	700.0
70000	Q = -3	3	74.3	0.092875	0.0020416666666666665	700.0
70000	Q = -4	4	14.8	0.04099722991689751	0.0022917218182808598	700.0
70000	Q = 0	4	154.0	0.42659279778393355	0.007524117742368741	700.0
71000	Q = +1	3	330.2	0.41274999999999995	0.00472066967942285	710.0
71000	Q = +2	4	95.1	0.26343490304709144	0.0037722434378237315	710.0
71000	Q = +3	3	68.3	0.085375	0.002133154289361701	710.0
71000	Q = +4	4	11.7	0.032409972299168976	0.002677746999076639	710.0
71000	Q = -1	3	329.5	0.41187500000000005	0.004278702100715433	710.0
71000	Q = -2	4	84.5	0.23407202216066478	0.006440401843941575	710.0
71000	Q = -3	3	72.0	0.09	0.0018911342863183686	710.0
71000	Q = -4	4	14.5	0.04016620498614959	0.0023811259387308634	710.0
71000	Q = 0	4	155.2	0.4299168975069252	0.006394566830353013	710.0
72000	Q = +1	3	335.3	0.419125	0.005839431336468756	720.0
72000	Q = +2	4	95.1	0.26343490304709144	0.0034164358264081288	720.0
72000	Q = +3	3	65.3	0.08162499999999999	0.0023277462872439048	720.0
72000	Q = +4	4	11.4	0.031578947368421054	0.0022692900697035105	720.0
72000	Q = -1	3	328.7	0.410875	0.004499421259080626	720.0
72000	Q = -2	4	84.3	0.23351800554016616	0.006735474136597188	720.0
72000	Q = -3	3	70.7	0.08837499999999998	0.0013950557535652678	720.0
72000	Q = -4	4	14.7	0.040720221606648205	0.002301003840143511	720.0
72000	Q = 0	4	155.5	0.4307479224376731	0.006440401843941571	720.0
73000	Q = +1	3	335.8	0.41974999999999996	0.005820819911700109	730.0
73000	Q = +2	4	94.5	0.26177285318559557	0.003041490137026889	730.0
73000	Q = +3	3	64.8	0.08099999999999999	0.0022110831935702683	730.0
73000	Q = +4	4	10.8	0.029916897506925205	0.00229172181828086	730.0
73000	Q = -1	3	329.4	0.41175000000000006	0.0044767920061877615	730.0
73000	Q = -2	4	84.4	0.2337950138504155	0.0067752304073293215	730.0
73000	Q = -3	3	70.0	0.0875	0.0010865337342004413	730.0
73000	Q = -4	4	13.8	0.038227146814404436	0.002014535939914259	730.0
73000	Q = 0	4	157.5	0.43628808864265933	0.00627953393755099	730.0
74000	Q = +1	3	338.6	0.42325	0.0056031984913380755	740.0
74000	Q = +2	4	93.4	0.2587257617728532	0.0025854108956602055	740.0
74000	Q = +3	3	62.8	0.0785	0.0018892973414591045	740.0
74000	Q = +4	4	10.8	0.029916897506925205	0.0021772532082274415	740.0
74000	Q = -1	3	330.2	0.41274999999999995	0.004459696053419884	740.0
74000	Q = -2	4	84.5	0.23407202216066486	0.0070714024002015855	740.0
74000	Q = -3	3	68.4	0.08549999999999998	0.0012665570127975549	740.0
74000	Q = -4	4	13.5	0.03739612188365651	0.0019478322354320391	740.0
74000	Q = 0	4	158.8	0.43988919667590026	0.007291629555826271	740.0
75000	Q = +1	3	339.8	0.42475000000000007	0.005883120864907603	750.0
75000	Q = +2	4	92.3	0.25567867036011077	0.0018023288361905016	750.0
75000	Q = +3	3	61.6	0.07699999999999999	0.0022760833806246107	750.0
75000	Q = +4	4	10.9	0.030193905817174516	0.002123730378578024	750.0
75000	Q = -1	3	331.8	0.41475	0.004586362635272338	750.0
75000	Q = -2	4	85.0	0.23545706371191139	0.0060548832172687	750.0
75000	Q = -3	3	66.8	0.08349999999999999	0.0017658016750347575	750.0
75000	Q = -4	4	13.1	0.03628808864265928	0.0018673821252222235	750.0
75000	Q = 0	4	159.7	0.4423822714681441	0.0061533544160835224	750.0
76000	Q = +1	3	339.9	0.424875	0.005165490457513851	760.0
76000	Q = +2	4	92.5	0.2562326869806094	0.0029272146785129013	760.0
76000	Q = +3	3	60.4	0.0755	0.0021984843263788204	760.0
76000	Q = +4	4	10.5	0.029085872576177285	0.002715686273287672	760.0
76000	Q = -1	3	334.7	0.41837500000000005	0.003791666666666667	760.0
76000	Q = -2	4	83.9	0.232409972299169	0.0069767243582137	760.0
76000	Q = -3	3	65.0	0.08125	0.0020833333333333333	760.0
76000	Q = -4	4	13.1	0.03628808864265928	0.0020831974464780192	760.0
76000	Q = 0	4	161.0	0.4459833795013851	0.0066840114758463035	760.0
77000	Q = +1	3	342.1	0.42762500000000003	0.004147665005759264	770.0
77000	Q = +2	4	93.5	0.2590027700831025	0.003944600067090272	770.0
77000	Q = +3	3	58.9	0.073625	0.002136407290549043	770.0
77000	Q = +4	4	9.5	0.026315789473684216	0.0030970470602490158	770.0
77000	Q = -1	3	335.3	0.419125	0.0034006229004567884	770.0
77000	Q = -2	4	84.0	0.23268698060941834	0.006303249553416807	770.0
77000	Q = -3	3	63.7	0.079625	0.0017184658856084411	770.0
77000	Q = -4	4	12.6	0.034903047091412745	0.0019013167388710985	770.0
77000	Q = 0	4	161.4	0.4470914127423823	0.007237642822628041	770.0
78000	Q = +1	3	342.1	0.4276250000000001	0.0029956565780031143	780.0
78000	Q = +2	4	91.4	0.25318559556786707	0.0028369882725276466	780.0
78000	Q = +3	3	58.4	0.073	0.0017989194287435753	780.0
78000	Q = +4	4	9.9	0.027423822714681446	0.0030189811125155702	780.0
78000	Q = -1	3	336.8	0.42099999999999993	0.0032317865716108823	780.0
78000	Q = -2	4	83.5	0.23130193905817173	0.005513169063168303	780.0
78000	Q = -3	3	62.7	0.078375	0.0017682579311602451	780.0
78000	Q = -4	4	11.9	0.03296398891966759	0.0016231205753690623	780.0
78000	Q = 0	4	164.3	0.4551246537396122	0.006424496320147351	780.0
79000	Q = +1	3	345.1	0.43137499999999995	0.0029430355644017156	790.0
79000	Q = +2	4	90.6	0.25096952908587256	0.0030956702888716905	790.0
79000	Q = +3	3	56.4	0.0705	0.0013333333333333316	790.0
79000	Q = +4	4	9.6	0.02659279778393352	0.0026825187527855857	790.0
79000	Q = -1	3	337.9	0.422375	0.0030187492811133234	790.0
79000	Q = -2	4	83.3	0.23074792243767311	0.005941883857136163	790.0
79000	Q = -3	3	60.6	0.07575	0.002076655965729519	790.0
79000	Q = -4	4	11.9	0.0329639889196676	0.0016748252213496819	790.0
79000	Q = 0	4	165.6	0.45872576177285324	0.006850318371557304	790.0
80000	Q = +1	3	348.9	0.4361250000000001	0.0036678501877803016	800.0
80000	Q = +2	4	90.3	0.2501385041551247	0.0025472048428686464	800.0
80000	Q = +3	3	54.2	0.06775	0.0016435902436096677	800.0
80000	Q = +4	4	8.8	0.02437673130193906	0.00279459759010555	800.0
80000	Q = -1	3	337.1	0.421375	0.0029782195464180755	800.0
80000	Q = -2	4	82.4	0.22825484764542936	0.0067752304073293215	800.0
80000	Q = -3	3	59.8	0.07475	0.0022500000000000003	800.0
80000	Q = -4	4	11.6	0.03213296398891967	0.0021536295087147923	800.0
80000	Q = 0	4	167.9	0.46509695290858727	0.006853429183384488	800.0
81000	Q = +1	3	352.7	0.440875	0.0036612175418689443	810.0
81000	Q = +2	4	90.1	0.24958448753462603	0.002721958074419884	810.0
81000	Q = +3	3	51.3	0.06412500000000002	0.0015143984871155197	810.0
81000	Q = +4	4	9.0	0.024930747922437678	0.0020646980401660105	810.0
81000	Q = -1	3	337.4	0.42175	0.0035168246410015257	810.0
81000	Q = -2	4	82.1	0.22742382271468142	0.007001122839249256	810.0
81000	Q = -3	3	58.6	0.07325000000000001	0.002321398046197353	810.0
81000	Q = -4	4	11.0	0.030470914127423827	0.0017025936209220471	810.0
81000	Q = 0	4	168.8	0.467590027700831	0.005895065447650001	810.0
82000	Q = +1	3	352.3	0.44037499999999996	0.0038776872402674924	820.0
82000	Q = +2	4	88.0	0.24376731301939056	0.004024837436325646	820.0
82000	Q = +3	3	50.7	0.063375	0.0018823928330127535	820.0
82000	Q = +4	4	9.1	0.025207756232686986	0.00199966831280773	820.0
82000	Q = -1	3	339.8	0.42475000000000007	0.003450040257414076	820.0
82000	Q = -2	4	82.1	0.22742382271468148	0.00606121641081304	820.0
82000	Q = -3	3	57.2	0.0715	0.0024209731743889914	820.0
82000	Q = -4	4	10.1	0.027977839335180055	0.0018211526244982475	820.0
82000	Q = 0	4	171.7	0.4756232686980608	0.006984052852207079	820.0
83000	Q = +1	3	352.6	0.4407500000000001	0.004213074886588178	830.0
83000	Q = +2	4	86.5	0.23961218836565096	0.0036058401089135096	830.0
83000	Q = +3	3	50.0	0.0625	0.0017579185924774155	830.0
83000	Q = +4	4	8.4	0.02326869806094183	0.00237933494491692	830.0
83000	Q = -1	3	342.7	0.42837499999999995	0.0036564725715731356	830.0
83000	Q = -2	4	81.3	0.22520775623268693	0.007188589519539028	830.0
83000	Q = -3	3	54.7	0.06837499999999999	0.002267294643402132	830.0
83000	Q = -4	4	9.6	0.02659279778393352	0.001761660575100546	830.0
83000	Q = 0	4	175.2	0.48531855955678677	0.008287647524401429	830.0
84000	Q = +1	3	356.1	0.445125	0.0039635929968204935	840.0
84000	Q = +2	4	85.7	0.2373961218836565	0.0027406873646640497	840.0
84000	Q = +3	3	47.3	0.059125000000000004	0.0018915932438026953	840.0
84000	Q = +4	4	8.4	0.02326869806094183	0.0021536295087147923	840.0
84000	Q = -1	3	343.2	0.429	0.0032048140871715654	840.0
84000	Q = -2	4	81.3	0.22520775623268693	0.006503634959534749	840.0
84000	Q = -3	3	53.4	0.06675	0.0022220486043288963	840.0
84000	Q = -4	4	9.3	0.025761772853185594	0.0018490290299631382	840.0
84000	Q = 0	4	176.3	0.48836565096952905	0.005999004938423186	840.0
85000	Q = +1	3	353.9	0.442375	0.0036249999999999998	850.0
85000	Q = +2	4	84.9	0.2351800554016621	0.0024237127882560843	850.0
85000	Q = +3	3	47.8	0.059750000000000004	0.001379412113103904	850.0
