frame	type	coordination	number	fraction	err	mT	mT_2
1100	Q = +2	4	2.392857142857143	0.2658730158730159	0.0244738784592203	2.225504758	5.563761895
1100	Q = +4	4	1.5714285714285714	0.17460317460317462	0.047619047619047616	2.225504758	5.563761895
1100	Q = -2	4	2.5	0.2777777777777777	0.02856483939507668	2.225504758	5.563761895
1100	Q = -4	4	1.3333333333333333	0.14814814814814814	0.015792645655971143	2.225504758	5.563761895
1100	Q = 0	4	3.548387096774193	0.3942652329749104	0.027670622316299333	2.225504758	5.563761895
1200	Q = +2	4	2.4074074074074074	0.2674897119341563	0.02463854222512193	2.377199996	5.94299999
1200	Q = +4	4	1.5714285714285714	0.17460317460317462	0.047619047619047616	2.377199996	5.94299999
1200	Q = -2	4	2.466666666666667	0.27407407407407397	0.028055234161422183	2.377199996	5.94299999
1200	Q = -4	4	1.1666666666666667	0.12962962962962965	0.012485182638208187	2.377199996	5.94299999
1200	Q = 0	4	3.7096774193548394	0.4121863799283153	0.028313143595887463	2.377199996	5.94299999
1300	Q = +2	4	2.4444444444444446	0.2716049382716049	0.02396852699738644	2.528895234	6.322238085
1300	Q = +4	4	1.5	0.16666666666666669	0.0419960525565808	2.528895234	6.322238085
1300	Q = -2	4	2.5172413793103448	0.2796934865900383	0.026800368193421114	2.528895234	6.322238085
1300	Q = -4	4	1.2222222222222223	0.1358024691358025	0.01633179821644809	2.528895234	6.322238085
1300	Q = 0	4	3.7741935483870965	0.4193548387096774	0.02808535917442256	2.528895234	6.322238085
1400	Q = +2	4	2.3	0.2555555555555555	0.021409135231902555	2.680590472	6.701476179999999
1400	Q = +4	4	1.5714285714285714	0.17460317460317462	0.047619047619047616	2.680590472	6.701476179999999
1400	Q = -2	4	2.333333333333333	0.25925925925925924	0.022810435631534804	2.680590472	6.701476179999999
1400	Q = -4	4	1.2222222222222223	0.1358024691358025	0.01633179821644809	2.680590472	6.701476179999999
1400	Q = 0	4	3.806451612903226	0.4229390681003585	0.02023317861889276	2.680590472	6.701476179999999
1500	Q = +2	4	2.5	0.2777777777777777	0.02458088159570785	2.8322857100000003	7.080714275
1500	Q = +4	4	1.4285714285714286	0.15873015873015875	0.047619047619047616	2.8322857100000003	7.080714275
1500	Q = -2	4	2.357142857142857	0.2619047619047619	0.023711339787916664	2.8322857100000003	7.080714275
1500	Q = -4	4	1.1111111111111112	0.12345679012345682	0.012345679012345678	2.8322857100000003	7.080714275
1500	Q = 0	4	3.967741935483871	0.4408602150537636	0.02749986228692064	2.8322857100000003	7.080714275
1600	Q = +2	4	2.3448275862068964	0.2605363984674329	0.02155248432643369	2.983980948	7.45995237
1600	Q = +4	4	1.375	0.1527777777777778	0.041666666666666664	2.983980948	7.45995237
1600	Q = -2	4	2.3	0.2555555555555555	0.021409135231902555	2.983980948	7.45995237
1600	Q = -4	4	1.0	0.11111111111111112	0.0	2.983980948	7.45995237
1600	Q = 0	4	4.0	0.4444444444444445	0.02576327198667602	2.983980948	7.45995237
1700	Q = +2	4	2.5	0.2777777777777777	0.018518518518518517	3.1356761860000004	7.839190465000001
1700	Q = +4	4	1.5	0.16666666666666666	0.05555555555555556	3.1356761860000004	7.839190465000001
1700	Q = -2	4	2.392857142857143	0.2658730158730159	0.02164090157285366	3.1356761860000004	7.839190465000001
1700	Q = -4	4	1.25	0.1388888888888889	0.027777777777777776	3.1356761860000004	7.839190465000001
1700	Q = 0	4	4.129032258064516	0.4587813620071686	0.02664571831701151	3.1356761860000004	7.839190465000001
1800	Q = +2	4	2.586206896551724	0.28735632183908044	0.021722096149955586	3.287371424	8.21842856
1800	Q = +4	4	1.1428571428571428	0.126984126984127	0.015873015873015872	3.287371424	8.21842856
1800	Q = -2	4	2.357142857142857	0.2619047619047619	0.023012325133509502	3.287371424	8.21842856
1800	Q = -4	4	1.0	0.1111111111111111	0.0	3.287371424	8.21842856
1800	Q = 0	4	4.064516129032258	0.4516129032258065	0.02520879693171409	3.287371424	8.21842856
1900	Q = +2	4	2.413793103448276	0.2681992337164751	0.025579247828238474	3.4390666619999997	8.597666655
1900	Q = +4	4	1.3333333333333333	0.14814814814814814	0.02342427896421022	3.4390666619999997	8.597666655
1900	Q = -2	4	2.0689655172413794	0.22988505747126434	0.016479550320005032	3.4390666619999997	8.597666655
1900	Q = -4	4	1.0	0.1111111111111111	0.0	3.4390666619999997	8.597666655
1900	Q = 0	4	4.419354838709677	0.4910394265232975	0.02949830224518225	3.4390666619999997	8.597666655
2000	Q = +2	4	2.3793103448275863	0.26436781609195403	0.023011300503095685	3.5907619000000004	8.976904750000001
2000	Q = +4	4	1.1428571428571428	0.126984126984127	0.015873015873015872	3.5907619000000004	8.976904750000001
2000	Q = -2	4	1.8571428571428568	0.20634920634920634	0.017812178021802606	3.5907619000000004	8.976904750000001
2000	Q = -4	4	1.0	0.1111111111111111	0.0	3.5907619000000004	8.976904750000001
2000	Q = 0	4	4.709677419354839	0.5232974910394266	0.030130275299685767	3.5907619000000004	8.976904750000001
2100	Q = +2	4	2.2222222222222223	0.2469135802469136	0.02322320847224593	3.7424571380000002	9.356142845
2100	Q = +4	4	1.125	0.12500000000000006	0.013888888888888886	3.7424571380000002	9.356142845
2100	Q = -2	4	1.75	0.19444444444444445	0.015780890800858267	3.7424571380000002	9.356142845
2100	Q = -4	4	1.0	0.1111111111111111	0.0	3.7424571380000002	9.356142845
2100	Q = 0	4	5.064516129032258	0.5627240143369178	0.03088821151839212	3.7424571380000002	9.356142845
2200	Q = +2	4	2.555555555555556	0.2839506172839505	0.022453163186204918	3.894152376	9.735380939999999
2200	Q = +4	4	1.25	0.1388888888888889	0.027777777777777776	3.894152376	9.735380939999999
2200	Q = -2	4	1.6551724137931034	0.18390804597701152	0.014874305683307273	3.894152376	9.735380939999999
2200	Q = -4	4	1.2	0.13333333333333336	0.022222222222222216	3.894152376	9.735380939999999
2200	Q = 0	4	4.870967741935483	0.5412186379928317	0.03207167711065413	3.894152376	9.735380939999999
2300	Q = +2	4	2.5	0.2777777777777778	0.020205360207036328	4.0458476139999995	10.114619034999999
2300	Q = +4	4	1.25	0.1388888888888889	0.027777777777777776	4.0458476139999995	10.114619034999999
2300	Q = -2	4	1.8571428571428568	0.20634920634920634	0.018706528602818715	4.0458476139999995	10.114619034999999
2300	Q = -4	4	1.0	0.1111111111111111	0.0	4.0458476139999995	10.114619034999999
2300	Q = 0	4	4.774193548387096	0.5304659498207884	0.02662964246739313	4.0458476139999995	10.114619034999999
2400	Q = +2	4	2.571428571428572	0.2857142857142857	0.020942402269908147	4.197542852	10.493857129999999
2400	Q = +4	4	1.5	0.16666666666666666	0.055555555555555546	4.197542852	10.493857129999999
2400	Q = -2	4	1.8571428571428568	0.20634920634920634	0.016870481895686937	4.197542852	10.493857129999999
2400	Q = -4	4	1.0	0.1111111111111111	0.0	4.197542852	10.493857129999999
2400	Q = 0	4	4.806451612903227	0.5340501792114696	0.029338181978037458	4.197542852	10.493857129999999
2500	Q = +2	4	2.4285714285714284	0.2698412698412698	0.02316388983520934	4.34923809	10.873095225
2500	Q = +4	4	1.2	0.13333333333333333	0.022222222222222216	4.34923809	10.873095225
2500	Q = -2	4	1.8571428571428568	0.2063492063492063	0.016870481895686937	4.34923809	10.873095225
2500	Q = -4	4	1.0	0.1111111111111111	0.0	4.34923809	10.873095225
2500	Q = 0	4	4.806451612903227	0.5340501792114696	0.02841881818618935	4.34923809	10.873095225
2600	Q = +2	4	2.642857142857143	0.2936507936507936	0.023711339787916667	4.500933328	11.25233332
2600	Q = +4	4	1.0	0.1111111111111111	0.0	4.500933328	11.25233332
2600	Q = -2	4	1.8461538461538465	0.20512820512820515	0.014704829516312181	4.500933328	11.25233332
2600	Q = -4	4	1.0	0.1111111111111111	0.0	4.500933328	11.25233332
2600	Q = 0	4	4.838709677419356	0.5376344086021506	0.03180351456872905	4.500933328	11.25233332
2700	Q = +2	4	2.3793103448275863	0.264367816091954	0.0209355134087633	4.652628566000001	11.631571415000002
2700	Q = +4	4	1.0	0.11111111111111112	0.0	4.652628566000001	11.631571415000002
2700	Q = -2	4	1.84	0.20444444444444448	0.01889977899581196	4.652628566000001	11.631571415000002
2700	Q = -4	4	1.0	0.11111111111111112	0.0	4.652628566000001	11.631571415000002
2700	Q = 0	4	4.967741935483871	0.5519713261648747	0.028911796343616108	4.652628566000001	11.631571415000002
2800	Q = +2	4	2.392857142857143	0.2658730158730159	0.027011346371246213	4.804323804	12.01080951
2800	Q = +4	4	1.0	0.11111111111111112	0.0	4.804323804	12.01080951
2800	Q = -2	4	1.68	0.18666666666666668	0.015342455686820725	4.804323804	12.01080951
2800	Q = -4	4	1.0	0.1111111111111111	0.0	4.804323804	12.01080951
2800	Q = 0	4	5.225806451612904	0.5806451612903225	0.033277403264330215	4.804323804	12.01080951
2900	Q = +2	4	2.413793103448276	0.26819923371647497	0.0230795496905397	4.956019042	12.390047605
2900	Q = +4	4	1.0	0.1111111111111111	0.0	4.956019042	12.390047605
2900	Q = -2	4	1.6666666666666667	0.1851851851851852	0.015920869511501762	4.956019042	12.390047605
2900	Q = -4	4	1.0	0.1111111111111111	0.0	4.956019042	12.390047605
2900	Q = 0	4	5.225806451612904	0.5806451612903227	0.03164152617468607	4.956019042	12.390047605
3000	Q = +2	4	2.4482758620689653	0.2720306513409961	0.02896279486660745	5.1077142800000015	12.769285700000003
3000	Q = +4	4	1.0	0.1111111111111111	0.0	5.1077142800000015	12.769285700000003
3000	Q = -2	4	1.7083333333333333	0.1898148148148148	0.018290667508926755	5.1077142800000015	12.769285700000003
3000	Q = -4	4	1.0	0.1111111111111111	0.0	5.1077142800000015	12.769285700000003
3000	Q = 0	4	5.161290322580644	0.5734767025089605	0.03536116747180107	5.1077142800000015	12.769285700000003
3100	Q = +2	4	2.3448275862068964	0.2605363984674329	0.027169509898173738	5.259409518	13.148523795
3100	Q = +4	4	1.0	0.11111111111111112	0.0	5.259409518	13.148523795
3100	Q = -2	4	1.6	0.17777777777777778	0.01571348402636772	5.259409518	13.148523795
3100	Q = -4	4	1.0	0.1111111111111111	0.0	5.259409518	13.148523795
3100	Q = 0	4	5.193548387096773	0.5770609318996416	0.03472573882835833	5.259409518	13.148523795
3200	Q = +2	4	2.4285714285714284	0.26984126984126977	0.028818579609114974	5.411104756	13.52776189
3200	Q = +4	4	1.0	0.11111111111111112	0.0	5.411104756	13.52776189
3200	Q = -2	4	1.5	0.1666666666666667	0.01638243957276635	5.411104756	13.52776189
3200	Q = -4	4	1.0	0.1111111111111111	0.0	5.411104756	13.52776189
3200	Q = 0	4	5.387096774193548	0.5985663082437277	0.035578479525673765	5.411104756	13.52776189
3300	Q = +2	4	2.413793103448276	0.2681992337164751	0.02372917382260029	5.562799994	13.906999984999999
3300	Q = +4	4	1.0	0.11111111111111112	0.0	5.562799994	13.906999984999999
3300	Q = -2	4	1.5	0.16666666666666669	0.012706041664374793	5.562799994	13.906999984999999
3300	Q = -4	4	1.0	0.1111111111111111	0.0	5.562799994	13.906999984999999
3300	Q = 0	4	5.129032258064517	0.5698924731182797	0.031655056868558594	5.562799994	13.906999984999999
3400	Q = +2	4	2.413793103448276	0.2681992337164751	0.0249777869931136	5.714495232000001	14.286238080000002
3400	Q = +4	4	1.0	0.11111111111111112	0.0	5.714495232000001	14.286238080000002
3400	Q = -2	4	1.4	0.1555555555555556	0.012830005981991684	5.714495232000001	14.286238080000002
3400	Q = -4	4	1.0	0.1111111111111111	0.0	5.714495232000001	14.286238080000002
3400	Q = 0	4	5.32258064516129	0.5913978494623657	0.030651623400779943	5.714495232000001	14.286238080000002
3500	Q = +2	4	2.555555555555556	0.2839506172839505	0.02322320847224593	5.86619047	14.665476175
3500	Q = +4	4	1.0	0.11111111111111112	0.0	5.86619047	14.665476175
3500	Q = -2	4	1.4814814814814814	0.1646090534979424	0.010887865477632059	5.86619047	14.665476175
3500	Q = -4	4	1.0	0.1111111111111111	0.0	5.86619047	14.665476175
3500	Q = 0	4	5.193548387096773	0.5770609318996418	0.02888215841030695	5.86619047	14.665476175
3600	Q = +2	4	2.4444444444444446	0.2716049382716049	0.023968526997386445	6.017885708	15.044714269999998
3600	Q = +4	4	1.0	0.11111111111111112	0.0	6.017885708	15.044714269999998
3600	Q = -2	4	1.52	0.1688888888888889	0.013021033949071812	6.017885708	15.044714269999998
3600	Q = -4	4	1.0	0.1111111111111111	0.0	6.017885708	15.044714269999998
3600	Q = 0	4	5.32258064516129	0.5913978494623656	0.031081696614593264	6.017885708	15.044714269999998
3700	Q = +2	4	2.7777777777777777	0.308641975308642	0.027392602282727368	6.169580946	15.423952365
3700	Q = +4	4	1.0	0.11111111111111112	0.0	6.169580946	15.423952365
3700	Q = -2	4	1.56	0.1733333333333334	0.011258284558200491	6.169580946	15.423952365
3700	Q = -4	4	1.0	0.1111111111111111	0.0	6.169580946	15.423952365
3700	Q = 0	4	5.032258064516129	0.5591397849462366	0.034750393243127814	6.169580946	15.423952365
3800	Q = +2	4	2.5172413793103448	0.27969348659003823	0.025640662677332702	6.321276183999999	15.803190459999998
3800	Q = +4	4	1.0	0.11111111111111112	0.0	6.321276183999999	15.803190459999998
3800	Q = -2	4	1.7083333333333333	0.18981481481481485	0.015655257129912045	6.321276183999999	15.803190459999998
3800	Q = -4	4	1.0	0.1111111111111111	0.0	6.321276183999999	15.803190459999998
3800	Q = 0	4	5.0	0.5555555555555557	0.034565056491014184	6.321276183999999	15.803190459999998
3900	Q = +2	4	2.607142857142857	0.28968253968253965	0.0287679407022904	6.4729714220000005	16.182428555
3900	Q = +4	4	1.0	0.11111111111111112	0.0	6.4729714220000005	16.182428555
3900	Q = -2	4	1.6666666666666667	0.18518518518518526	0.014447953659361	6.4729714220000005	16.182428555
3900	Q = -4	4	1.0	0.1111111111111111	0.0	6.4729714220000005	16.182428555
3900	Q = 0	4	5.064516129032258	0.5627240143369178	0.03567463775380859	6.4729714220000005	16.182428555
4000	Q = +2	4	2.5517241379310347	0.2835249042145593	0.024404484739581782	6.624666660000001	16.56166665
4000	Q = +4	4	1.0	0.11111111111111112	0.0	6.624666660000001	16.56166665
4000	Q = -2	4	1.5217391304347827	0.1690821256038648	0.013741315632114198	6.624666660000001	16.56166665
4000	Q = -4	4	1.0	0.1111111111111111		6.624666660000001	16.56166665
4000	Q = 0	4	5.225806451612904	0.5806451612903227	0.030791013039303986	6.624666660000001	16.56166665
4100	Q = +2	4	2.9615384615384617	0.32905982905982906	0.025768911849027926	6.776361897999999	16.940904744999997
4100	Q = +4	4	1.0	0.11111111111111112	0.0	6.776361897999999	16.940904744999997
4100	Q = -2	4	1.4166666666666667	0.15740740740740747	0.013236137055373264	6.776361897999999	16.940904744999997
4100	Q = -4	4	1.0	0.1111111111111111		6.776361897999999	16.940904744999997
4100	Q = 0	4	5.129032258064517	0.5698924731182797	0.03207167711065414	6.776361897999999	16.940904744999997
4200	Q = +2	4	2.8076923076923075	0.311965811965812	0.025426452616484647	6.9280571360000005	17.32014284
4200	Q = +4	4	1.125	0.125	0.013888888888888886	6.9280571360000005	17.32014284
4200	Q = -2	4	1.6363636363636365	0.18181818181818185	0.015586196965867868	6.9280571360000005	17.32014284
4200	Q = -4	4	1.0	0.1111111111111111		6.9280571360000005	17.32014284
4200	Q = 0	4	5.161290322580644	0.5734767025089605	0.03138333461544491	6.9280571360000005	17.32014284
4300	Q = +2	4	2.75	0.3055555555555555	0.02399253590901727	7.079752374000001	17.699380935
4300	Q = +4	4	1.0	0.11111111111111112	0.0	7.079752374000001	17.699380935
4300	Q = -2	4	1.5416666666666667	0.1712962962962963	0.014923863952544268	7.079752374000001	17.699380935
4300	Q = -4	4	1.0	0.1111111111111111		7.079752374000001	17.699380935
4300	Q = 0	4	5.064516129032258	0.5627240143369177	0.0313150356561079	7.079752374000001	17.699380935
4400	Q = +2	4	2.740740740740741	0.30452674897119336	0.02186528197445917	7.231447611999999	18.07861903
4400	Q = +4	4	1.0	0.11111111111111112	0.0	7.231447611999999	18.07861903
4400	Q = -2	4	1.6666666666666667	0.18518518518518526	0.017707090508657684	7.231447611999999	18.07861903
4400	Q = -4	4	1.0	0.1111111111111111	0.0	7.231447611999999	18.07861903
4400	Q = 0	4	5.161290322580644	0.5734767025089604	0.03221821513153295	7.231447611999999	18.07861903
4500	Q = +2	4	2.8928571428571432	0.32142857142857145	0.023100858725625638	7.38314285	18.457857124999997
4500	Q = +4	4	1.2	0.13333333333333333	0.022222222222222216	7.38314285	18.457857124999997
4500	Q = -2	4	1.6666666666666667	0.18518518518518526	0.017707090508657684	7.38314285	18.457857124999997
4500	Q = -4	4	1.0	0.1111111111111111	0.0	7.38314285	18.457857124999997
4500	Q = 0	4	5.0	0.5555555555555556	0.03134237309968693	7.38314285	18.457857124999997
4600	Q = +2	4	3.0	0.3333333333333333	0.02555798367934645	7.534838088000001	18.837095220000002
4600	Q = +4	4	1.0	0.11111111111111112	0.0	7.534838088000001	18.837095220000002
4600	Q = -2	4	1.4583333333333333	0.1620370370370371	0.013341326553788672	7.534838088000001	18.837095220000002
4600	Q = -4	4	1.0	0.1111111111111111	0.0	7.534838088000001	18.837095220000002
4600	Q = 0	4	4.903225806451613	0.5448028673835126	0.03545791503283067	7.534838088000001	18.837095220000002
4700	Q = +2	4	3.0357142857142856	0.3373015873015874	0.021748434665147302	7.686533326	19.216333315
4700	Q = +4	4	1.1666666666666667	0.12962962962962962	0.018518518518518517	7.686533326	19.216333315
4700	Q = -2	4	1.5238095238095235	0.16931216931216936	0.012408507301120184	7.686533326	19.216333315
4700	Q = -4	4	1.0	0.1111111111111111	0.0	7.686533326	19.216333315
4700	Q = 0	4	4.903225806451613	0.5448028673835126	0.03149230485518107	7.686533326	19.216333315
4800	Q = +2	4	3.2962962962962963	0.3662551440329218	0.02572491250890794	7.838228564	19.595571409999998
4800	Q = +4	4	1.1428571428571428	0.126984126984127	0.015873015873015872	7.838228564	19.595571409999998
4800	Q = -2	4	1.4166666666666667	0.15740740740740744	0.013236137055373264	7.838228564	19.595571409999998
4800	Q = -4	4	1.0	0.1111111111111111		7.838228564	19.595571409999998
4800	Q = 0	4	4.741935483870968	0.5268817204301076	0.0321650058216752	7.838228564	19.595571409999998
4900	Q = +2	4	3.2962962962962963	0.3662551440329218	0.024319238767545198	7.989923802000001	19.974809505
4900	Q = +4	4	1.3333333333333333	0.14814814814814814	0.02342427896421022	7.989923802000001	19.974809505
4900	Q = -2	4	1.4347826086956519	0.1594202898550725	0.013663899153363235	7.989923802000001	19.974809505
4900	Q = -4	4	1.0	0.1111111111111111		7.989923802000001	19.974809505
4900	Q = 0	4	4.774193548387096	0.5304659498207884	0.038458853736872405	7.989923802000001	19.974809505
5000	Q = +2	4	3.2592592592592586	0.3621399176954733	0.02880658436213992	8.14161904	20.354047599999998
5000	Q = +4	4	1.0	0.11111111111111112	0.0	8.14161904	20.354047599999998
5000	Q = -2	4	1.3043478260869563	0.1449275362318841	0.010900020769425436	8.14161904	20.354047599999998
5000	Q = -4	4	1.0	0.1111111111111111	0.0	8.14161904	20.354047599999998
5000	Q = 0	4	4.935483870967742	0.5483870967741936	0.036411254764732025	8.14161904	20.354047599999998
5100	Q = +2	4	3.1428571428571432	0.3492063492063492	0.028980029497627832	8.293314277999999	20.733285694999996
5100	Q = +4	4	1.1666666666666667	0.12962962962962965	0.018518518518518517	8.293314277999999	20.733285694999996
5100	Q = -2	4	1.2083333333333333	0.1342592592592593	0.00940901440621598	8.293314277999999	20.733285694999996
5100	Q = -4	4	1.0	0.1111111111111111	0.0	8.293314277999999	20.733285694999996
5100	Q = 0	4	4.935483870967742	0.5483870967741936	0.03567463775380859	8.293314277999999	20.733285694999996
5200	Q = +2	4	3.2142857142857144	0.3571428571428571	0.028204912860175443	8.445009516	21.11252379
5200	Q = +4	4	1.2	0.13333333333333336	0.02222222222222222	8.445009516	21.11252379
5200	Q = -2	4	1.2916666666666667	0.14351851851851855	0.010530665345836016	8.445009516	21.11252379
5200	Q = -4	4	1.0	0.1111111111111111	0.0	8.445009516	21.11252379
5200	Q = 0	4	4.838709677419356	0.5376344086021506	0.034602203257769665	8.445009516	21.11252379
5300	Q = +2	4	3.2592592592592586	0.3621399176954732	0.027558547734867832	8.596704754	21.491761884999995
5300	Q = +4	4	1.125	0.125	0.013888888888888886	8.596704754	21.491761884999995
5300	Q = -2	4	1.24	0.13777777777777786	0.009686442096757052	8.596704754	21.491761884999995
5300	Q = -4	4	1.0	0.1111111111111111	0.0	8.596704754	21.491761884999995
5300	Q = 0	4	4.774193548387096	0.5304659498207885	0.03632883629740812	8.596704754	21.491761884999995
5400	Q = +2	4	3.034482758620689	0.3371647509578544	0.02433995095167944	8.748399992000001	21.87099998
5400	Q = +4	4	1.1428571428571428	0.12698412698412698	0.015873015873015872	8.748399992000001	21.87099998
5400	Q = -2	4	1.2962962962962965	0.14403292181069965	0.009950132095917512	8.748399992000001	21.87099998
5400	Q = -4	4	1.0	0.1111111111111111	0.0	8.748399992000001	21.87099998
5400	Q = 0	4	4.709677419354839	0.5232974910394266	0.027359356820009263	8.748399992000001	21.87099998
5500	Q = +2	4	3.1785714285714284	0.35317460317460314	0.026838056073250797	8.90009523	22.250238075
5500	Q = +4	4	1.1428571428571428	0.126984126984127	0.015873015873015872	8.90009523	22.250238075
5500	Q = -2	4	1.2592592592592593	0.13991769547325109	0.011241076862655715	8.90009523	22.250238075
5500	Q = -4	4	1.0	0.1111111111111111	0.0	8.90009523	22.250238075
5500	Q = 0	4	4.67741935483871	0.5197132616487455	0.03393995868898875	8.90009523	22.250238075
5600	Q = +2	4	3.1071428571428568	0.34523809523809523	0.027609298420552503	9.051790468	22.62947617
5600	Q = +4	4	1.3333333333333333	0.14814814814814814	0.02342427896421021	9.051790468	22.62947617
5600	Q = -2	4	1.25	0.13888888888888892	0.0100321544238141	9.051790468	22.62947617
5600	Q = -4	4	1.0	0.1111111111111111	0.0	9.051790468	22.62947617
5600	Q = 0	4	4.870967741935483	0.5412186379928315	0.032482954299577406	9.051790468	22.62947617
5700	Q = +2	4	3.185185185185185	0.3539094650205761	0.02518758510228884	9.203485706	23.008714265
5700	Q = +4	4	1.1666666666666667	0.12962962962962965	0.018518518518518517	9.203485706	23.008714265
5700	Q = -2	4	1.2173913043478262	0.13526570048309186	0.009771012499467277	9.203485706	23.008714265
