frame	type	coordination	number	fraction	err	time	mT
84000	Q = +3	3	25.6	0.05505376344086022	0.0016409352175282587	840.0	10.5
84000	Q = -1	3	201.0	0.43225806451612897	0.003422892153781593	840.0	10.5
84000	Q = -3	3	32.1	0.06903225806451614	0.004048116961575771	840.0	10.5
85000	Q = +1	3	208.9	0.44924731182795696	0.00631027989295536	850.0	10.625
85000	Q = +3	3	23.8	0.05118279569892474	0.001352542097785893	850.0	10.625
85000	Q = -1	3	201.2	0.4326881720430108	0.005216747067716194	850.0	10.625
85000	Q = -3	3	31.1	0.06688172043010752	0.003892809744053179	850.0	10.625
86000	Q = +1	3	210.4	0.4524731182795699	0.005878136200716844	860.0	10.75
86000	Q = +3	3	23.3	0.05010752688172042	0.0022222222222222227	860.0	10.75
86000	Q = -1	3	200.0	0.4301075268817204	0.004545051608357672	860.0	10.75
86000	Q = -3	3	31.3	0.06731182795698926	0.003926980910337589	860.0	10.75
87000	Q = +1	3	210.9	0.4535483870967741	0.0052818457404411896	870.0	10.875
87000	Q = +3	3	22.6	0.04860215053763441	0.0025885978616871376	870.0	10.875
87000	Q = -1	3	201.5	0.4333333333333334	0.003742045343695535	870.0	10.875
87000	Q = -3	3	30.0	0.06451612903225808	0.003926326577097966	870.0	10.875
88000	Q = +1	3	210.3	0.452258064516129	0.005199480374419665	880.0	11.0
88000	Q = +3	3	22.4	0.04817204301075269	0.0022024790674892067	880.0	11.0
88000	Q = -1	3	202.8	0.4361290322580645	0.005036320593620162	880.0	11.0
88000	Q = -3	3	29.5	0.06344086021505377	0.0042318199693607	880.0	11.0
89000	Q = +1	3	210.3	0.452258064516129	0.004777120310120757	890.0	11.125
89000	Q = +3	3	22.0	0.04731182795698925	0.0016029161129030756	890.0	11.125
89000	Q = -1	3	204.8	0.4404301075268817	0.0050769695224733465	890.0	11.125
89000	Q = -3	3	27.9	0.06	0.004435764445707522	890.0	11.125
90000	Q = +1	3	211.4	0.4546236559139785	0.004926979291022103	900.0	11.25
90000	Q = +3	3	21.1	0.0453763440860215	0.0019354838709677422	900.0	11.25
90000	Q = -1	3	206.5	0.4440860215053763	0.004864526903892053	900.0	11.25
90000	Q = -3	3	26.0	0.05591397849462368	0.00382018999124709	900.0	11.25
91000	Q = +1	3	210.9	0.4535483870967743	0.005093642702076132	910.0	11.375
91000	Q = +3	3	21.0	0.04516129032258065	0.0016029161129030745	910.0	11.375
91000	Q = -1	3	208.0	0.4473118279569892	0.0052285541301248725	910.0	11.375
91000	Q = -3	3	25.1	0.053978494623655913	0.0030489133072597475	910.0	11.375
92000	Q = +1	3	210.6	0.4529032258064515	0.006067413324587475	920.0	11.5
92000	Q = +3	3	20.3	0.04365591397849463	0.001870679333433675	920.0	11.5
92000	Q = -1	3	209.1	0.4496774193548387	0.00557529157142674	920.0	11.5
92000	Q = -3	3	25.0	0.05376344086021505	0.003346987105355914	920.0	11.5
93000	Q = +1	3	211.5	0.4548387096774194	0.007090979133528333	930.0	11.625
93000	Q = +3	3	19.5	0.04193548387096774	0.0017921146953405011	930.0	11.625
93000	Q = -1	3	210.0	0.4516129032258065	0.0066554806528660495	930.0	11.625
93000	Q = -3	3	24.0	0.051612903225806465	0.0034824251760548	930.0	11.625
94000	Q = +1	3	212.2	0.4563440860215054	0.005494987210533847	940.0	11.75
94000	Q = +3	3	19.2	0.04129032258064516	0.001496818137478215	940.0	11.75
94000	Q = -1	3	210.7	0.4531182795698925	0.0055992041821300315	940.0	11.75
94000	Q = -3	3	22.9	0.04924731182795698	0.0032448660351989318	940.0	11.75
95000	Q = +1	3	212.1	0.4561290322580645	0.004628515686697613	950.0	11.875
95000	Q = +3	3	19.4	0.04172043010752688	0.0018747952445336234	950.0	11.875
95000	Q = -1	3	210.9	0.4535483870967743	0.005153817768607512	950.0	11.875
95000	Q = -3	3	22.6	0.04860215053763441	0.0026474817652500913	950.0	11.875
96000	Q = +1	3	214.3	0.4608602150537634	0.005690239318269856	960.0	12.0
96000	Q = +3	3	18.3	0.03935483870967742	0.0018430050368720336	960.0	12.0
96000	Q = -1	3	211.1	0.4539784946236559	0.005720861276768107	960.0	12.0
96000	Q = -3	3	21.3	0.04580645161290323	0.0023349817168318737	960.0	12.0
97000	Q = +1	3	214.6	0.461505376344086	0.006966325799716901	970.0	12.125
97000	Q = +3	3	17.1	0.036774193548387096	0.001987874498044737	970.0	12.125
97000	Q = -1	3	212.7	0.4574193548387097	0.0068686404967510896	970.0	12.125
97000	Q = -3	3	20.6	0.0443010752688172	0.002568669945113824	970.0	12.125
98000	Q = +1	3	214.0	0.4602150537634408	0.007640379982494178	980.0	12.25
98000	Q = +3	3	16.2	0.03483870967741935	0.0025806451612903217	980.0	12.25
98000	Q = -1	3	214.7	0.4617204301075269	0.006920811909870854	980.0	12.25
98000	Q = -3	3	20.1	0.043225806451612905	0.00249252167035322	980.0	12.25
99000	Q = +1	3	214.5	0.4612903225806452	0.007588076887904237	990.0	12.375
99000	Q = +3	3	16.1	0.034623655913978486	0.0021612635744346	990.0	12.375
99000	Q = -1	3	214.5	0.4612903225806451	0.00713432734655029	990.0	12.375
99000	Q = -3	3	19.9	0.04279569892473118	0.002408644819557196	990.0	12.375
100000	Q = +1	3	215.5	0.4634408602150537	0.006185262611071095	1000.0	12.5
100000	Q = +3	3	15.3	0.032903225806451615	0.00160451822835838	1000.0	12.5
100000	Q = -1	3	214.6	0.461505376344086	0.005816620150566535	1000.0	12.5
100000	Q = -3	3	19.6	0.0421505376344086	0.002568669945113823	1000.0	12.5
101000	Q = +1	3	217.9	0.4686021505376344	0.007099669949740935	1010.0	12.625
101000	Q = +3	3	14.6	0.0313978494623656	0.0019552948669513772	1010.0	12.625
101000	Q = -1	3	214.1	0.4604301075268818	0.006811544824329328	1010.0	12.625
101000	Q = -3	3	18.4	0.03956989247311828	0.0026280003985409838	1010.0	12.625
102000	Q = +1	3	217.0	0.4666666666666667	0.0048194225989882725	1020.0	12.75
102000	Q = +3	3	14.6	0.0313978494623656	0.001847182613150555	1020.0	12.75
102000	Q = -1	3	215.4	0.4632258064516129	0.005798924277034169	1020.0	12.75
102000	Q = -3	3	18.0	0.03870967741935484	0.002776332147818937	1020.0	12.75
103000	Q = +1	3	216.7	0.4660215053763441	0.007296702325504255	1030.0	12.875
103000	Q = +3	3	13.3	0.028602150537634406	0.0016673409820233704	1030.0	12.875
103000	Q = -1	3	218.0	0.4688172043010752	0.008033792531109333	1030.0	12.875
103000	Q = -3	3	17.0	0.03655913978494624	0.002776332147818937	1030.0	12.875
104000	Q = +1	3	215.1	0.4625806451612904	0.0063265456240066	1040.0	13.0
104000	Q = +3	3	13.1	0.02817204301075268	0.0019354838709677422	1040.0	13.0
104000	Q = -1	3	220.7	0.4746236559139785	0.007359811631449588	1040.0	13.0
104000	Q = -3	3	16.1	0.034623655913978486	0.0027661335314085643	1040.0	13.0
105000	Q = +1	3	215.4	0.4632258064516129	0.005318204155122986	1050.0	13.125
105000	Q = +3	3	12.4	0.026666666666666672	0.0011647366888366964	1050.0	13.125
105000	Q = -1	3	221.8	0.4769892473118279	0.005333641645229609	1050.0	13.125
105000	Q = -3	3	15.4	0.033118279569892474	0.002248657654674999	1050.0	13.125
106000	Q = +1	3	213.4	0.4589247311827957	0.004669963433663751	1060.0	13.25
106000	Q = +3	3	12.7	0.02731182795698925	0.0013620071684587814	1060.0	13.25
106000	Q = -1	3	225.0	0.4838709677419355	0.004798050331378215	1060.0	13.25
106000	Q = -3	3	13.9	0.029892473118279576	0.002343768132512088	1060.0	13.25
107000	Q = +1	3	215.5	0.4634408602150537	0.0062923390246963215	1070.0	13.375
107000	Q = +3	3	11.9	0.02559139784946237	0.0017397363583529168	1070.0	13.375
107000	Q = -1	3	223.9	0.4815053763440861	0.005630321280533028	1070.0	13.375
107000	Q = -3	3	13.7	0.02946236559139785	0.0022222222222222227	1070.0	13.375
108000	Q = +1	3	215.5	0.4634408602150537	0.006779785672344446	1080.0	13.5
108000	Q = +3	3	12.0	0.025806451612903226	0.0020020415833360487	1080.0	13.5
108000	Q = -1	3	224.2	0.4821505376344087	0.007087717330069266	1080.0	13.5
108000	Q = -3	3	13.3	0.028602150537634406	0.002312869649448269	1080.0	13.5
109000	Q = +1	3	216.6	0.4658064516129032	0.008379434664488865	1090.0	13.625
109000	Q = +3	3	11.0	0.023655913978494626	0.002849406009226064	1090.0	13.625
109000	Q = -1	3	224.5	0.4827956989247312	0.008016183320368716	1090.0	13.625
109000	Q = -3	3	12.9	0.02774193548387097	0.002408644819557196	1090.0	13.625
110000	Q = +1	3	214.1	0.4604301075268818	0.00838096764682263	1100.0	13.75
110000	Q = +3	3	10.9	0.023440860215053764	0.0022083042008242807	1100.0	13.75
110000	Q = -1	3	228.2	0.4907526881720431	0.007323063965087956	1100.0	13.75
110000	Q = -3	3	11.8	0.025376344086021508	0.002499726992711497	1100.0	13.75
111000	Q = +1	3	213.9	0.4600000000000001	0.00743207055385392	1110.0	13.875
111000	Q = +3	3	10.9	0.023440860215053767	0.0018261991688683866	1110.0	13.875
111000	Q = -1	3	228.6	0.4916129032258064	0.0075673939615177955	1110.0	13.875
111000	Q = -3	3	11.6	0.024946236559139787	0.0024456949260547645	1110.0	13.875
112000	Q = +1	3	215.1	0.4625806451612903	0.007425153137468774	1120.0	14.0
112000	Q = +3	3	10.6	0.022795698924731187	0.0020326088715064985	1120.0	14.0
112000	Q = -1	3	228.1	0.4905376344086021	0.007250073037553347	1120.0	14.0
112000	Q = -3	3	11.2	0.024086021505376344	0.002216433667919757	1120.0	14.0
113000	Q = +1	3	216.0	0.464516129032258	0.006868266418353249	1130.0	14.125
113000	Q = +3	3	10.2	0.021935483870967745	0.0017791646804287964	1130.0	14.125
113000	Q = -1	3	228.2	0.4907526881720431	0.006584064517967036	1130.0	14.125
113000	Q = -3	3	10.6	0.022795698924731184	0.0018747952445336226	1130.0	14.125
114000	Q = +1	3	216.0	0.464516129032258	0.007030938973613897	1140.0	14.25
114000	Q = +3	3	10.8	0.0232258064516129	0.0018637992831541219	1140.0	14.25
114000	Q = -1	3	228.0	0.4903225806451613	0.006957468420674369	1140.0	14.25
114000	Q = -3	3	10.2	0.021935483870967745	0.0021216700483080637	1140.0	14.25
115000	Q = +1	3	217.7	0.4681720430107527	0.006785846494359206	1150.0	14.375
115000	Q = +3	3	9.8	0.0210752688172043	0.002560655354765843	1150.0	14.375
115000	Q = -1	3	228.1	0.4905376344086022	0.0062365591397849475	1150.0	14.375
115000	Q = -3	3	9.4	0.02021505376344086	0.002248657654675	1150.0	14.375
116000	Q = +1	3	217.0	0.4666666666666666	0.0072397884862810576	1160.0	14.5
116000	Q = +3	3	9.1	0.019569892473118283	0.0020135586960843208	1160.0	14.5
116000	Q = -1	3	229.7	0.4939784946236559	0.007380728152304564	1160.0	14.5
116000	Q = -3	3	9.2	0.019784946236559138	0.0023947373603569987	1160.0	14.5
117000	Q = +1	3	217.1	0.4668817204301074	0.008294684337615576	1170.0	14.625
117000	Q = +3	3	8.4	0.018064516129032256	0.0020326088715064985	1170.0	14.625
117000	Q = -1	3	231.0	0.496774193548387	0.008154417261969823	1170.0	14.625
117000	Q = -3	3	8.5	0.01827956989247312	0.002549594156814156	1170.0	14.625
118000	Q = +1	3	216.6	0.4658064516129032	0.008716091270864895	1180.0	14.75
118000	Q = +3	3	8.5	0.01827956989247312	0.002529358962634745	1180.0	14.75
118000	Q = -1	3	231.9	0.4987096774193549	0.007432070553853927	1180.0	14.75
118000	Q = -3	3	8.0	0.017204301075268817	0.0022668657062138923	1180.0	14.75
119000	Q = +1	3	217.4	0.4675268817204301	0.007702007752581094	1190.0	14.875
119000	Q = +3	3	8.2	0.017634408602150542	0.0018078165179811452	1190.0	14.875
119000	Q = -1	3	231.7	0.4982795698924731	0.006428073344743285	1190.0	14.875
119000	Q = -3	3	7.7	0.016559139784946237	0.002421411577642227	1190.0	14.875
120000	Q = +1	3	216.7	0.4660215053763441	0.006175285033485811	1200.0	15.0
120000	Q = +3	3	7.7	0.016559139784946237	0.0018430050368720347	1200.0	15.0
120000	Q = -1	3	233.3	0.5017204301075269	0.005199480374419669	1200.0	15.0
120000	Q = -3	3	7.3	0.015698924731182794	0.002198976580670676	1200.0	15.0
121000	Q = +1	3	217.2	0.4670967741935484	0.006426074503516832	1210.0	15.125
121000	Q = +3	3	7.2	0.01548387096774194	0.0015307639071012633	1210.0	15.125
121000	Q = -1	3	233.7	0.5025806451612903	0.005089605734767023	1210.0	15.125
121000	Q = -3	3	6.9	0.014838709677419354	0.0019087493843289386	1210.0	15.125
122000	Q = +1	3	216.1	0.4647311827956989	0.007466561506507752	1220.0	15.25
122000	Q = +3	3	7.5	0.01612903225806452	0.0011669405445232765	1220.0	15.25
122000	Q = -1	3	234.4	0.5040860215053764	0.006041951972962155	1220.0	15.25
122000	Q = -3	3	7.0	0.015053763440860212	0.0018134925649711132	1220.0	15.25
123000	Q = +1	3	212.7	0.4574193548387097	0.00700934524210445	1230.0	15.375
123000	Q = +3	3	7.6	0.016344086021505375	0.0011197490574776565	1230.0	15.375
123000	Q = -1	3	237.9	0.5116129032258064	0.005657635418602339	1230.0	15.375
123000	Q = -3	3	6.8	0.014623655913978491	0.002072664128286876	1230.0	15.375
124000	Q = +1	3	213.6	0.4593548387096774	0.006024917961132815	1240.0	15.5
124000	Q = +3	3	8.4	0.01806451612903226	0.0016093150050640608	1240.0	15.5
124000	Q = -1	3	235.9	0.5073118279569893	0.004960759935998844	1240.0	15.5
124000	Q = -3	3	7.1	0.015268817204301075	0.001709944149372984	1240.0	15.5
125000	Q = +1	3	214.0	0.4602150537634408	0.0064276736262250545	1250.0	15.625
125000	Q = +3	3	9.3	0.02	0.002198976580670676	1250.0	15.625
125000	Q = -1	3	234.7	0.5047311827956988	0.0051597966775421035	1250.0	15.625
125000	Q = -3	3	7.0	0.01505376344086022	0.0018134925649711132	1250.0	15.625
126000	Q = +1	3	211.7	0.455268817204301	0.0053744321570542075	1260.0	15.75
126000	Q = +3	3	7.9	0.01698924731182796	0.00218491048804705	1260.0	15.75
126000	Q = -1	3	239.4	0.5148387096774194	0.005181164444327636	1260.0	15.75
126000	Q = -3	3	6.0	0.012903225806451613	0.0011105328591275746	1260.0	15.75
127000	Q = +1	3	213.5	0.4591397849462366	0.006101617616821979	1270.0	15.875
127000	Q = +3	3	7.8	0.0167741935483871	0.0016596181939484192	1270.0	15.875
127000	Q = -1	3	238.1	0.5120430107526882	0.005193547150302497	1270.0	15.875
127000	Q = -3	3	5.6	0.012043010752688172	0.0010238607066011254	1270.0	15.875
128000	Q = +1	3	216.5	0.4655913978494624	0.0054898414332747785	1280.0	16.0
128000	Q = +3	3	7.5	0.016129032258064512	0.0012519175051306794	1280.0	16.0
128000	Q = -1	3	235.2	0.5058064516129032	0.004531463979721603	1280.0	16.0
128000	Q = -3	3	5.8	0.012473118279569895	0.0011012395337446034	1280.0	16.0
129000	Q = +1	3	214.6	0.4615053763440861	0.004455991474672409	1290.0	16.125
129000	Q = +3	3	6.8	0.014623655913978496	0.000895340214824143	1290.0	16.125
129000	Q = -1	3	238.6	0.5131182795698924	0.003288127581700265	1290.0	16.125
129000	Q = -3	3	5.0	0.010752688172043013	0.0011105328591275746	1290.0	16.125
130000	Q = +1	3	213.9	0.46	0.004538828994487945	1300.0	16.25
130000	Q = +3	3	6.1	0.013118279569892474	0.0017690269074197946	1300.0	16.25
130000	Q = -1	3	240.3	0.5167741935483872	0.0033323696915181183	1300.0	16.25
130000	Q = -3	3	4.7	0.010107526881720431	0.0011128440642480305	1300.0	16.25
131000	Q = +1	3	209.0	0.4494623655913979	0.0058676363956074885	1310.0	16.375
131000	Q = +3	3	7.3	0.015698924731182794	0.001977507415646412	1310.0	16.375
131000	Q = -1	3	244.1	0.5249462365591399	0.004617400119050299	1310.0	16.375
131000	Q = -3	3	4.6	0.009892473118279572	0.0009723770585125832	1310.0	16.375
132000	Q = +1	3	211.8	0.4554838709677419	0.005678939733430353	1320.0	16.5
132000	Q = +3	3	6.9	0.014838709677419357	0.0018541243234949905	1320.0	16.5
132000	Q = -1	3	242.2	0.5208602150537633	0.004334398984324295	1320.0	16.5
132000	Q = -3	3	4.1	0.008817204301075271	0.0010847846559441977	1320.0	16.5
133000	Q = +1	3	211.2	0.4541935483870967	0.004298685118441556	1330.0	16.625
133000	Q = +3	3	7.4	0.01591397849462366	0.0014047253005208188	1330.0	16.625
133000	Q = -1	3	242.7	0.5219354838709678	0.004017535847799868	1330.0	16.625
133000	Q = -3	3	3.7	0.00795698924731183	0.001016304435753249	1330.0	16.625
134000	Q = +1	3	210.8	0.4533333333333334	0.0034048292722689373	1340.0	16.75
134000	Q = +3	3	7.7	0.01655913978494624	0.001727881117303792	1340.0	16.75
134000	Q = -1	3	242.5	0.521505376344086	0.0030623669338055684	1340.0	16.75
134000	Q = -3	3	4.0	0.008602150537634409	0.001013773162991466	1340.0	16.75
135000	Q = +1	3	212.3	0.4565591397849462	0.004766351314660731	1350.0	16.875
135000	Q = +3	3	6.7	0.014408602150537637	0.001727881117303792	1350.0	16.875
135000	Q = -1	3	242.6	0.5217204301075269	0.003862994576432247	1350.0	16.875
135000	Q = -3	3	3.4	0.007311827956989248	0.0009180106433595483	1350.0	16.875
136000	Q = +1	3	209.9	0.4513978494623657	0.005193547150302495	1360.0	17.0
136000	Q = +3	3	7.0	0.015053763440860216	0.0017263934879988953	1360.0	17.0
136000	Q = -1	3	245.1	0.5270967741935484	0.004412534307243697	1360.0	17.0
136000	Q = -3	3	3.0	0.006451612903225807	0.0011995125828445528	1360.0	17.0
137000	Q = +1	3	208.7	0.4488172043010752	0.005553126998384036	1370.0	17.125
137000	Q = +3	3	8.2	0.017634408602150542	0.0019447541170251664	1370.0	17.125
137000	Q = -1	3	245.4	0.5277419354838709	0.005171236931002565	1370.0	17.125
137000	Q = -3	3	2.7	0.005806451612903227	0.0011580999585235493	1370.0	17.125
138000	Q = +1	3	207.0	0.4451612903225807	0.005468740106884769	1380.0	17.25
138000	Q = +3	3	7.5	0.016129032258064512	0.0014426245016127676	1380.0	17.25
138000	Q = -1	3	247.9	0.5331182795698923	0.004617400119050292	1380.0	17.25
138000	Q = -3	3	2.6	0.005591397849462367	0.0009723770585125832	1380.0	17.25
139000	Q = +1	3	206.8	0.44473118279569895	0.00473118279569893	1390.0	17.375
139000	Q = +3	3	6.6	0.014193548387096775	0.001208050146691951	1390.0	17.375
139000	Q = -1	3	248.9	0.5352688172043011	0.004111097049158336	1390.0	17.375
139000	Q = -3	3	2.7	0.005806451612903227	0.0011128440642480305	1390.0	17.375
140000	Q = +1	3	208.4	0.44817204301075264	0.00646911207035326	1400.0	17.5
140000	Q = +3	3	6.6	0.014193548387096775	0.0019020070482324875	1400.0	17.5
140000	Q = -1	3	247.1	0.5313978494623657	0.005630321280533049	1400.0	17.5
140000	Q = -3	3	2.9	0.0062365591397849475	0.0011757146571223461	1400.0	17.5
141000	Q = +1	3	207.9	0.4470967741935484	0.005774503906278516	1410.0	17.625
141000	Q = +3	3	7.3	0.015698924731182798	0.0018149088030354355	1410.0	17.625
141000	Q = -1	3	246.9	0.5309677419354839	0.005113779735343887	1410.0	17.625
141000	Q = -3	3	2.9	0.0062365591397849475	0.000985500149452869	1410.0	17.625
142000	Q = +1	3	208.9	0.4492473118279571	0.006486960118934019	1420.0	17.75
142000	Q = +3	3	6.6	0.014193548387096775	0.0017024146361344686	1420.0	17.75
142000	Q = -1	3	247.1	0.5313978494623656	0.005397330604754432	1420.0	17.75
142000	Q = -3	3	2.4	0.005161290322580646	0.0009180106433595484	1420.0	17.75
143000	Q = +1	3	208.4	0.4481720430107528	0.0068921665042132865	1430.0	17.875
143000	Q = +3	3	6.2	0.01333333333333333	0.0015964915735713322	1430.0	17.875
143000	Q = -1	3	248.1	0.5335483870967742	0.005738797866559265	1430.0	17.875
143000	Q = -3	3	2.3	0.004946236559139785	0.0007885304659498207	1430.0	17.875
144000	Q = +1	3	209.0	0.4494623655913979	0.00520886082425375	1440.0	18.0
144000	Q = +3	3	6.5	0.013978494623655916	0.0017632077241933825	1440.0	18.0
144000	Q = -1	3	246.8	0.5307526881720431	0.004077838753642415	1440.0	18.0
144000	Q = -3	3	2.7	0.005806451612903227	0.000964417494413886	1440.0	18.0
145000	Q = +1	3	209.2	0.4498924731182796	0.005513658644596249	1450.0	18.125
145000	Q = +3	3	6.6	0.014193548387096775	0.0016093150050640606	1450.0	18.125
145000	Q = -1	3	246.7	0.5305376344086022	0.004384495679820232	1450.0	18.125
145000	Q = -3	3	2.5	0.005376344086021507	0.0008631967439994478	1450.0	18.125
146000	Q = +1	3	208.4	0.4481720430107528	0.005171236931002564	1460.0	18.25
146000	Q = +3	3	6.4	0.013763440860215055	0.0017323363403002974	1460.0	18.25
146000	Q = -1	3	247.7	0.5326881720430108	0.00420502060962365	1460.0	18.25
146000	Q = -3	3	2.5	0.005376344086021507	0.0008014580564515376	1460.0	18.25
147000	Q = +1	3	207.1	0.4453763440860216	0.005002022946070111	1470.0	18.375
147000	Q = +3	3	6.4	0.013763440860215055	0.001208050146691951	1470.0	18.375
147000	Q = -1	3	249.0	0.535483870967742	0.0036127894389545883	1470.0	18.375
147000	Q = -3	3	2.5	0.005376344086021507	0.0008631967439994478	1470.0	18.375
148000	Q = +1	3	206.4	0.44387096774193546	0.0033805953039574496	1480.0	18.5
148000	Q = +3	3	5.7	0.012258064516129031	0.0011128440642480305	1480.0	18.5
148000	Q = -1	3	250.4	0.5384946236559142	0.0025885978616871433	1480.0	18.5
148000	Q = -3	3	2.5	0.005376344086021507	0.0008014580564515376	1480.0	18.5
149000	Q = +1	3	207.7	0.44666666666666666	0.0047230297949904425	1490.0	18.625
149000	Q = +3	3	6.3	0.013548387096774195	0.0013992273330425185	1490.0	18.625
149000	Q = -1	3	248.9	0.5352688172043012	0.004035402994992821	1490.0	18.625
149000	Q = -3	3	2.1	0.004516129032258065	0.0009318996415770607	1490.0	18.625
150000	Q = +1	3	206.0	0.4430107526881721	0.006124733867611132	1500.0	18.75
150000	Q = +3	3	6.6	0.014193548387096775	0.0015770609318996414	1500.0	18.75
150000	Q = -1	3	250.4	0.5384946236559139	0.004874551971326161	1500.0	18.75
150000	Q = -3	3	2.0	0.004301075268817204	0.0009067462824855568	1500.0	18.75
151000	Q = +1	3	210.1	0.4518279569892473	0.007228778475099205	1510.0	18.875
151000	Q = +3	3	6.5	0.013978494623655913	0.0020084481327773333	1510.0	18.875
151000	Q = -1	3	246.6	0.5303225806451614	0.00577227874959065	1510.0	18.875
151000	Q = -3	3	1.8	0.0038709677419354843	0.0007023626502604094	1510.0	18.875
152000	Q = +1	3	206.9	0.4449462365591398	0.004939999183948403	1520.0	19.0
152000	Q = +3	3	7.0	0.015053763440860216	0.002150537634408602	1520.0	19.0
152000	Q = -1	3	249.3	0.5361290322580645	0.003393491147969771	1520.0	19.0
152000	Q = -3	3	1.8	0.0038709677419354843	0.0008359787662860647	1520.0	19.0
153000	Q = +1	3	208.1	0.44752688172043015	0.004222094429427156	1530.0	19.125
153000	Q = +3	3	7.2	0.01548387096774194	0.0021931266725130263	1530.0	19.125
153000	Q = -1	3	248.6	0.5346236559139785	0.0037550683451494744	1530.0	19.125
153000	Q = -3	3	1.1	0.002365591397849463	0.0005954569077360628	1530.0	19.125
154000	Q = +1	3	208.4	0.4481720430107528	0.005754446520541788	1540.0	19.25
154000	Q = +3	3	6.3	0.013548387096774195	0.0014708447690812325	1540.0	19.25
154000	Q = -1	3	249.2	0.5359139784946236	0.005167260585215799	1540.0	19.25
154000	Q = -3	3	1.1	0.002365591397849463	0.0006762710488929464	1540.0	19.25
155000	Q = +1	3	205.8	0.4425806451612903	0.0057150197642995655	1550.0	19.375
155000	Q = +3	3	6.4	0.013763440860215055	0.002082557569366874	1550.0	19.375
155000	Q = -1	3	252.0	0.5419354838709677	0.004336769451542399	1550.0	19.375
155000	Q = -3	3	0.8	0.0017204301075268822	0.0005364383350213536	1550.0	19.375
156000	Q = +1	3	208.7	0.4488172043010753	0.005617529232534788	1560.0	19.5
156000	Q = +3	3	5.8	0.012473118279569895	0.002239498114955313	1560.0	19.5
156000	Q = -1	3	249.5	0.5365591397849462	0.0050510936286603	1560.0	19.5
156000	Q = -3	3	1.0	0.002150537634408602	0.0006411664451612301	1560.0	19.5
157000	Q = +1	3	209.3	0.4501075268817204	0.004755557932794834	1570.0	19.625
157000	Q = +3	3	5.9	0.012688172043010754	0.0014497310692585435	1570.0	19.625
157000	Q = -1	3	249.0	0.535483870967742	0.0038603331950785038	1570.0	19.625
157000	Q = -3	3	0.8	0.0017204301075268815	0.0007720666390156995	1570.0	19.625
158000	Q = +1	3	208.8	0.4490322580645161	0.005391138545365782	1580.0	19.75
158000	Q = +3	3	5.5	0.011827956989247313	0.0016425002490881144	1580.0	19.75
158000	Q = -1	3	249.9	0.5374193548387097	0.005093642702076139	1580.0	19.75
158000	Q = -3	3	0.8	0.0017204301075268815	0.0007023626502604094	1580.0	19.75
159000	Q = +1	3	204.2	0.4391397849462365	0.005216747067716199	1590.0	19.875
159000	Q = +3	3	6.4	0.013763440860215055	0.0018747952445336226	1590.0	19.875
159000	Q = -1	3	253.6	0.5453763440860215	0.005019968860218384	1590.0	19.875
159000	Q = -3	3	0.8	0.0017204301075268815	0.0007023626502604094	1590.0	19.875
160000	Q = +1	3	203.6	0.43784946236559136	0.003078266746033531	1600.0	20.0
160000	Q = +3	3	6.0	0.012903225806451616	0.0014690968840085446	1600.0	20.0
160000	Q = -1	3	254.6	0.5475268817204302	0.004432867335839527	1600.0	20.0
160000	Q = -3	3	0.8	0.0017204301075268815	0.0007023626502604094	1600.0	20.0
161000	Q = +1	3	204.2	0.43913978494623657	0.005036320593620156	1610.0	20.125
161000	Q = +3	3	6.1	0.013118279569892474	0.0018541243234949914	1610.0	20.125
161000	Q = -1	3	254.0	0.546236559139785	0.004142848251412153	1610.0	20.125
161000	Q = -3	3	0.7	0.0015053763440860215	0.0005598745287388282	1610.0	20.125
162000	Q = +1	3	203.9	0.438494623655914	0.006431270198525272	1620.0	20.25
162000	Q = +3	3	5.3	0.011397849462365594	0.002198976580670676	1620.0	20.25
162000	Q = -1	3	254.9	0.5481720430107527	0.006170290194410134	1620.0	20.25
162000	Q = -3	3	0.9	0.0019354838709677422	0.0007484090687391075	1620.0	20.25
163000	Q = +1	3	205.6	0.4421505376344085	0.0057811742376074424	1630.0	20.375
163000	Q = +3	3	4.6	0.00989247311827957	0.001928834988827772	1630.0	20.375
163000	Q = -1	3	254.1	0.5464516129032259	0.005501062377906714	1630.0	20.375
163000	Q = -3	3	0.7	0.0015053763440860215	0.0006451612903225806	1630.0	20.375
164000	Q = +1	3	202.9	0.4363440860215054	0.005729836590220088	1640.0	20.5
164000	Q = +3	3	4.8	0.010322580645161292	0.001314000199270492	1640.0	20.5
164000	Q = -1	3	256.9	0.5524731182795699	0.005510395710674579	1640.0	20.5
164000	Q = -3	3	0.4	0.000860215053763441	0.00047550176205812177	1640.0	20.5
165000	Q = +1	3	203.5	0.4376344086021505	0.0043868390769302495	1650.0	20.625
165000	Q = +3	3	6.0	0.012903225806451616	0.0010632542633828906	1650.0	20.625
165000	Q = -1	3	255.1	0.5486021505376344	0.003971222647875139	1650.0	20.625
165000	Q = -3	3	0.4	0.000860215053763441	0.00047550176205812177	1650.0	20.625
166000	Q = +1	3	204.1	0.4389247311827957	0.003958261703879148	1660.0	20.75
166000	Q = +3	3	5.4	0.011612903225806454	0.0012498634963557485	1660.0	20.75
166000	Q = -1	3	254.9	0.5481720430107526	0.003604957981557026	1660.0	20.75
166000	Q = -3	3	0.6	0.0012903225806451613	0.0007310422241710086	1660.0	20.75
